timestamp,ax,ay,az,gx,gy,gz,label
1790088819.4632711,341,334,4392,55,-8,17,figure8
1790088819.473547,362,278,4371,43,-27,-2,figure8
1790088819.483618,379,206,4359,46,-28,-27,figure8
1790088819.4935832,405,200,4428,58,-29,-51,figure8
1790088819.5036323,437,191,4487,63,-41,-60,figure8
1790088819.5133486,524,175,4519,53,-44,-59,figure8
1790088819.5235069,663,261,4503,41,-11,-48,figure8
1790088819.5331583,431,19,4484,2,64,21,figure8
1790088819.543215,720,97,4486,1,42,-38,figure8
1790088819.5533156,665,121,4446,4,104,-2,figure8
1790088819.5632312,726,182,4417,2,131,1,figure8
1790088819.573168,837,320,4441,5,174,23,figure8
1790088819.5834541,1047,532,4489,-2,263,75,figure8
1790088819.5935602,1152,651,4517,-42,491,105,figure8
1790088819.6036365,1366,867,4538,-86,845,94,figure8
1790088819.6137116,1180,1168,4597,-206,1308,96,figure8
1790088819.6238596,629,1413,4516,-290,1663,57,figure8
1790088819.6339135,-205,1889,4485,-330,1707,-81,figure8
1790088819.6427011,-575,2119,4332,-462,1412,-209,figure8
1790088819.6526601,-897,2473,4500,-566,1037,-439,figure8
1790088819.664046,-900,2471,4404,-718,625,-671,figure8
1790088819.6738772,-770,2414,4429,-904,295,-905,figure8
1790088819.683828,-518,2220,4500,-1127,-31,-1049,figure8
1790088819.6939328,-306,1942,4459,-1410,-402,-1084,figure8
1790088819.7039483,6,1625,4288,-1704,-771,-1040,figure8
1790088819.7137313,129,1279,4087,-1966,-1040,-943,figure8
1790088819.7229226,380,760,3830,-2192,-1293,-836,figure8
1790088819.7337372,743,-277,3438,-2341,-1373,-707,figure8
1790088819.7438266,718,-762,3279,-2265,-1210,-731,figure8
1790088819.7539077,559,-1293,3181,-2168,-1039,-824,figure8
1790088819.7638216,669,-1783,3119,-2020,-970,-976,figure8
1790088819.7739217,859,-2398,3062,-1857,-899,-1117,figure8
1790088819.7840202,1237,-2970,3121,-1630,-837,-1213,figure8
1790088819.7939336,1536,-3432,3114,-1380,-745,-1210,figure8
1790088819.8040361,1874,-3834,3238,-1092,-633,-1168,figure8
1790088819.8139162,2108,-4181,3023,-819,-530,-1063,figure8
1790088819.823846,2198,-4128,3755,-507,-419,-1001,figure8
1790088819.8339238,2344,-4008,3656,-366,-267,-1011,figure8
1790088819.8438017,2373,-4327,3642,-305,-115,-663,figure8
1790088819.8537118,2593,-4426,3436,-112,-125,-317,figure8
1790088819.8639238,2359,-4546,3215,101,36,-44,figure8
1790088819.8739574,2327,-4646,2940,409,120,251,figure8
1790088819.8839133,2471,-4653,2698,756,143,530,figure8
1790088819.893898,2520,-4726,2342,1126,225,783,figure8
1790088819.9029067,2338,-4639,2057,1602,341,1008,figure8
1790088819.9127128,2165,-4265,1919,2131,431,1197,figure8
1790088819.92271,2237,-3696,1934,2584,490,1359,figure8
1790088819.9329197,2257,-3060,2056,2919,560,1556,figure8
1790088819.942935,2180,-2253,2131,3152,606,1776,figure8
1790088819.952941,1973,-1509,2115,3311,625,2041,figure8
1790088819.9640687,1724,-590,2149,3472,634,2232,figure8
1790088819.974001,1488,276,2212,3662,652,2357,figure8
1790088819.9839034,893,1208,2213,3978,634,2392,figure8
1790088819.993817,539,2483,2519,4496,591,2244,figure8
1790088820.0038853,179,3101,2492,4703,583,2007,figure8
1790088820.0138144,93,3853,3029,4582,505,1778,figure8
