timestamp,ax,ay,az,gx,gy,gz,label
1789810310.735668,3642,14940,23178,108,738,31,circle
1789810310.7456594,4186,14560,22972,-21,648,16,circle
1789810310.7558744,3884,13700,22252,-210,726,-2,circle
1789810310.76446,3186,12702,21134,-365,839,-61,circle
1789810310.7756,2112,12172,20308,-433,919,-161,circle
1789810310.785445,1282,11572,19766,-474,899,-281,circle
1789810310.794469,818,12092,19108,-441,842,-336,circle
1789810310.8054726,-462,12880,19440,-432,814,-340,circle
1789810310.815601,-904,14176,19698,-461,628,-354,circle
1789810310.8256693,-1428,15392,20108,-565,421,-293,circle
1789810310.8355398,-1448,16352,20156,-744,179,-225,circle
1789810310.8458178,-1312,15332,17716,-1264,-164,-147,circle
1789810310.8559477,-1278,13948,15856,-1485,-227,-229,circle
1789810310.8657916,-1232,12494,14184,-1631,-243,-379,circle
1789810310.8757186,-932,11442,12542,-1724,-263,-573,circle
1789810310.885812,-512,11066,11878,-1795,-286,-752,circle
1789810310.8956323,162,11476,11796,-1877,-333,-869,circle
1789810310.9055903,886,12560,11926,-2007,-407,-904,circle
1789810310.9156244,1434,13398,12130,-2190,-570,-788,circle
1789810310.9257352,2120,13220,11280,-2409,-899,-551,circle
1789810310.9358373,2636,11934,9872,-2623,-1235,-339,circle
1789810310.9457319,3640,9848,8094,-2765,-1478,-248,circle
1789810310.9556174,4978,7690,6650,-2799,-1586,-267,circle
1789810310.965678,6798,5622,5700,-2738,-1599,-369,circle
1789810310.9756236,8260,4196,5012,-2626,-1504,-482,circle
1789810310.9856403,9186,2920,5524,-2525,-1399,-579,circle
1789810310.995748,11472,2246,5086,-2354,-1318,-689,circle
1789810311.0056424,10464,1822,5490,-2135,-1072,-622,circle
1789810311.015776,10350,1318,6068,-1897,-1010,-523,circle
1789810311.0254152,9758,666,6454,-1635,-1051,-364,circle
1789810311.0355027,9304,-54,7048,-1390,-1145,-207,circle
1789810311.0455847,9134,-524,7432,-1137,-1299,-41,circle
1789810311.0544362,9284,-884,7830,-905,-1426,110,circle
1789810311.065608,10696,-1438,8014,-707,-1485,215,circle
1789810311.0756462,11714,-2260,8112,-538,-1430,284,circle
1789810311.0856125,12458,-2804,8054,-370,-1295,295,circle
1789810311.0956566,12872,-3108,8452,-198,-1116,262,circle
1789810311.1044545,12976,-3538,8554,-31,-905,237,circle
1789810311.1144757,12292,-4232,8838,126,-659,239,circle
1789810311.1244683,12094,-5908,8918,190,-510,131,circle
1789810311.1354203,12214,-3628,10736,134,-395,-68,circle
1789810311.1454573,12120,-6680,8306,53,-400,94,circle
1789810311.1557162,11356,-7326,8778,75,-308,181,circle
1789810311.1645088,11430,-7696,9034,197,-274,337,circle
1789810311.1745546,11260,-7096,9990,369,-241,341,circle
1789810311.1855,10526,-6442,10950,494,-149,306,circle
1789810311.1955788,10924,-6542,11832,533,-128,306,circle
1789810311.2054918,10726,-7458,11714,627,-108,452,circle
1789810311.2156076,9474,-8212,11794,874,6,540,circle
1789810311.2244897,9012,-7964,13304,1129,157,414,circle
1789810311.2344666,8336,-7670,14560,1238,256,354,circle
1789810311.24449,7518,-7008,14782,1229,297,324,circle
1789810311.2544737,7184,-6628,16600,1118,216,327,circle
1789810311.2657967,7904,-7760,16054,1097,13,343,circle
1789810311.2757618,7468,-8508,15878,1290,31,307,circle
1789810311.2858593,7002,-8774,16324,1552,64,263,circle
1789810311.2957728,7082,-8392,16894,1720,65,179,circle
1789810311.3057077,7512,-8442,17244,1726,61,83,circle
1789810311.3156016,7952,-8152,18050,1842,86,22,circle
1789810311.3245852,8302,-6468,19242,2091,139,-51,circle
1789810311.3354275,7596,-4850,20564,2255,286,-110,circle
1789810311.3455193,7432,-3380,21704,2241,400,-226,circle
1789810311.355594,7586,-2610,22228,2101,464,-331,circle
1789810311.365487,7446,-2178,22452,1988,538,-359,circle
1789810311.3756042,7714,-1428,22196,1968,616,-385,circle
1789810311.3856244,7324,-2,22586,1941,782,-448,circle
1789810311.3945053,7576,1282,22604,1888,902,-449,circle
1789810311.4054425,7530,3970,24028,1804,1051,-458,circle
1789810311.4155202,7560,6032,24512,1621,1108,-257,circle
1789810311.4245098,7218,7738,24602,1357,1120,-84,circle
1789810311.4358833,6498,8890,24790,1069,1099,54,circle
1789810311.445733,5564,8994,24428,834,965,167,circle
1789810311.4556317,4138,9054,24120,680,823,214,circle
1789810311.4655085,2830,8904,23840,547,646,220,circle
1789810311.4757905,2602,8648,23108,400,442,179,circle
1789810311.4857645,3008,7682,22270,250,288,112,circle
1789810311.4957645,4522,7312,21164,141,191,-17,circle
1789810311.5056636,5694,7206,20946,66,248,-99,circle
1789810311.5158231,7630,7860,20386,-1,364,-274,circle
1789810311.5258436,7610,8752,20916,54,552,-182,circle
1789810311.535735,6582,10570,22690,87,686,-50,circle
1789810311.5456417,5150,11272,22956,-14,672,128,circle
1789810311.5544631,3544,11062,21510,-228,652,301,circle
1789810311.5658247,1930,9818,18830,-443,607,341,circle
1789810311.575659,2010,8660,17130,-470,496,141,circle
1789810311.5846436,3926,8626,17006,-258,361,-165,circle
1789810311.5956614,5836,10030,17848,29,342,-416,circle
1789810311.6044595,5940,11502,18772,157,506,-586,circle
1789810311.6146467,5456,12940,19666,101,707,-730,circle
1789810311.6245866,4032,14034,20080,-48,862,-824,circle
1789810311.6354568,2090,14218,19724,-248,924,-857,circle
1789810311.6444623,908,14286,19006,-460,844,-900,circle
1789810311.6544507,808,14040,17638,-670,724,-946,circle
1789810311.6644845,396,13238,16156,-865,670,-959,circle
1789810311.6755946,676,13094,15098,-991,575,-1012,circle
1789810311.6857324,1668,13290,14878,-1058,410,-1066,circle
1789810311.6958826,3478,13758,15476,-1079,205,-1101,circle
1789810311.7056537,4718,14258,16284,-1139,81,-1076,circle
1789810311.7155998,5220,14026,16416,-1310,19,-986,circle
1789810311.725468,4792,12774,15732,-1552,-1,-888,circle
1789810311.7356334,4676,11352,14762,-1764,-13,-829,circle
1789810311.7457201,4470,9892,13510,-1901,5,-780,circle
1789810311.7544737,4088,9288,12834,-1961,44,-762,circle
1789810311.7644892,3908,9034,12592,-1990,40,-736,circle
1789810311.7755249,3786,8902,12514,-2010,-21,-655,circle
1789810311.785629,3540,8620,12072,-2029,-166,-512,circle
1789810311.7957435,3430,7732,11298,-2054,-378,-320,circle
1789810311.805636,3620,6594,10786,-2049,-611,-141,circle
1789810311.814461,4066,5518,10284,-1994,-837,24,circle
1789810311.8256292,4354,4356,9670,-1916,-1024,203,circle
1789810311.8355188,4424,3484,9062,-1828,-1160,344,circle
1789810311.8456075,4870,1824,8238,-1610,-1328,449,circle
1789810311.8555088,5352,1476,7984,-1479,-1357,427,circle
1789810311.8655925,6156,1148,8078,-1346,-1373,415,circle
1789810311.8746827,6692,600,8206,-1218,-1369,393,circle
1789810311.885613,6864,-192,8052,-1109,-1316,327,circle
1789810311.8944952,6556,-926,7804,-975,-1254,256,circle
1789810311.9056036,6714,-1566,7400,-819,-1244,150,circle
1789810311.914464,7634,-2242,7250,-644,-1263,14,circle
1789810311.925619,8544,-2602,6236,-434,-1292,-51,circle
1789810311.9356668,9092,-3192,8998,-374,-1219,-170,circle
1789810311.945796,11588,-2484,7904,-435,-1205,-314,circle
1789810311.9556427,10266,-4516,7286,-496,-954,-219,circle
1789810311.9657354,10098,-5916,7230,-496,-836,-108,circle
1789810311.9747188,10526,-7440,6532,-378,-830,-4,circle
1789810311.985792,11572,-7120,7930,-150,-720,-206,circle
1789810311.994548,10750,-6470,9900,43,-545,-246,circle
1789810312.0055091,11022,-6888,10074,99,-522,-119,circle
1789810312.014472,10814,-7530,10274,204,-511,55,circle
1789810312.0254962,10620,-7736,10366,403,-434,138,circle
1789810312.035601,10364,-7492,11014,587,-298,156,circle
1789810312.0454812,10526,-7490,11748,693,-195,168,circle
1789810312.055628,10580,-7996,12018,753,-107,215,circle
1789810312.0648792,10698,-8816,12402,907,-38,282,circle
1789810312.0759652,9774,-8948,13606,1181,53,329,circle
1789810312.084751,8174,-8412,16540,1421,124,339,circle
1789810312.0945146,8936,-8702,15920,1636,-31,512,circle
1789810312.104482,7634,-8150,16626,1834,-53,527,circle
1789810312.1145163,7080,-7916,16864,1851,-67,467,circle
1789810312.1246562,6252,-7894,16542,1932,-83,435,circle
1789810312.1354995,5980,-8104,16390,2101,-159,401,circle
1789810312.1456048,6408,-7642,16588,2232,-256,261,circle
1789810312.1555295,6408,-7784,16730,2357,-331,104,circle
1789810312.1656067,7666,-7606,17368,2560,-487,-65,circle
1789810312.1757815,8990,-6926,17844,2804,-610,-155,circle
1789810312.1858377,10530,-6262,18096,2986,-598,-175,circle
1789810312.1956751,12632,-5066,18840,3145,-485,-135,circle
1789810312.2057505,14502,-1668,20836,3349,-269,-115,circle
1789810312.2154756,15378,3874,22902,3532,-18,-119,circle
1789810312.2256289,13540,10018,26504,3406,502,-213,circle
1789810312.2356596,10664,14746,29062,2962,1005,-90,circle
1789810312.2455318,8096,17378,29198,2274,1128,197,circle
1789810312.2556157,5700,17018,28462,1468,1064,442,circle
1789810312.2656505,3836,15376,27352,830,860,608,circle
1789810312.2758946,3968,14106,26140,483,509,591,circle
1789810312.2858398,4060,12930,25528,283,299,515,circle
1789810312.295701,4662,11980,24972,62,260,398,circle
1789810312.3044827,5420,10452,23856,-208,358,326,circle
1789810312.3158374,5050,9006,22546,-431,570,255,circle
1789810312.3257382,3826,8142,21368,-572,749,211,circle
1789810312.335663,3928,7068,20672,-595,711,154,circle
1789810312.3458714,3784,7530,20432,-498,611,-49,circle
1789810312.3544788,4690,9188,20918,-366,430,-116,circle
1789810312.3658683,5336,9288,21398,-271,171,150,circle
1789810312.3758557,6426,9998,21010,-242,-78,237,circle
1789810312.3845017,7082,9822,20668,-294,-223,343,circle
1789810312.3947558,7590,9256,19726,-361,-311,418,circle
1789810312.4044933,7710,9010,18262,-371,-311,412,circle
1789810312.4147084,7432,8850,17182,-343,-212,377,circle
1789810312.4247203,6922,8838,16510,-274,-123,330,circle
1789810312.4356737,6682,9568,16030,-198,-84,231,circle
1789810312.444617,6852,10362,16052,-160,-48,117,circle
1789810312.4558601,7366,11646,16410,-172,32,-44,circle
1789810312.4656167,7520,13454,17306,-245,175,-247,circle
1789810312.4754753,6944,15150,17410,-383,338,-423,circle
1789810312.4856267,7450,15328,16754,-696,361,-509,circle
1789810312.4956782,7428,14764,15790,-1048,359,-575,circle
1789810312.5057147,7582,13304,14508,-1312,324,-612,circle
1789810312.5156584,7874,12194,13368,-1466,299,-656,circle
1789810312.5257244,7520,11352,12932,-1563,320,-673,circle
1789810312.5356188,7306,10986,12508,-1639,300,-685,circle
1789810312.545726,7230,10698,12232,-1719,254,-674,circle
1789810312.555658,7172,10386,11886,-1789,181,-637,circle
1789810312.5655262,7580,10394,11796,-1861,84,-594,circle
1789810312.5756567,8388,10752,11974,-1922,-47,-530,circle
1789810312.585713,8650,10520,11856,-1986,-180,-380,circle
1789810312.595655,8958,9914,11368,-2072,-303,-200,circle
1789810312.6054947,9446,8618,10648,-2153,-400,-40,circle
1789810312.6157174,9786,7018,9872,-2184,-433,62,circle
1789810312.6246736,9772,5468,9120,-2144,-380,134,circle
1789810312.6345367,9566,4356,8744,-2047,-269,136,circle
1789810312.6447203,8842,3934,8738,-1909,-136,105,circle
1789810312.6556487,7950,3610,8916,-1763,-67,84,circle
1789810312.6657739,7340,3418,8764,-1627,-73,67,circle
1789810312.6756713,6658,3046,8762,-1492,-87,41,circle
1789810312.685772,5968,2546,8784,-1362,-135,39,circle
1789810312.6959841,5734,1652,8778,-1237,-247,20,circle
1789810312.7056122,6016,1292,8536,-1122,-385,-105,circle
1789810312.7145817,6170,536,8622,-1054,-449,-202,circle
1789810312.7258468,6298,120,8458,-920,-517,-231,circle
1789810312.734502,6668,-358,8056,-800,-579,-237,circle
