timestamp,ax,ay,az,gx,gy,gz,label
1790002825.2660108,-4947,3610,3703,-2791,926,1465,shake
1790002825.2759397,-6295,3835,2102,-2956,280,1306,shake
1790002825.2860408,-6901,3785,2158,-2643,-277,1244,shake
1790002825.2959158,-6260,4833,2725,-2206,-750,294,shake
1790002825.3060124,-5873,3897,3649,-2295,-859,-612,shake
1790002825.3161135,-4950,4137,3318,-2055,-1447,-925,shake
1790002825.3262405,-3232,2717,3199,-2048,-2422,-805,shake
1790002825.3361628,-1380,1289,2920,-1660,-3165,-406,shake
1790002825.3460078,459,1064,2210,-1100,-3559,-239,shake
1790002825.3548849,1481,601,2854,-728,-3097,-216,shake
1790002825.3649457,2191,263,3598,-406,-2352,-358,shake
1790002825.376055,2815,502,3547,-50,-1653,-501,shake
1790002825.3861306,2252,1392,4966,331,-697,-378,shake
1790002825.396243,2059,1646,5032,451,-184,-68,shake
1790002825.4059355,1389,1332,4968,448,167,408,shake
1790002825.4159348,1094,1314,4881,526,73,696,shake
1790002825.4259205,995,1699,3872,248,-185,491,shake
1790002825.436,593,873,3498,-265,-86,569,shake
1790002825.4457405,99,626,3678,-306,290,257,shake
1790002825.4559815,-404,1079,3779,198,253,495,shake
1790002825.4659154,-116,1128,2927,508,-65,901,shake
1790002825.4748685,-1007,1398,3795,803,-253,2017,shake
1790002825.485982,-1024,2761,5756,801,-1384,2060,shake
1790002825.495832,2768,2004,4327,53,-2267,42,shake
1790002825.5060766,2567,1590,3387,15,-780,-441,shake
1790002825.5160236,-1239,1696,4329,641,1078,732,shake
1790002825.5261073,-1380,2012,4115,692,395,362,shake
1790002825.5359929,413,1926,3680,454,-627,-265,shake
1790002825.5457106,863,2041,3861,475,-503,46,shake
1790002825.555782,441,2211,3895,416,-96,159,shake
1790002825.5657303,223,2283,3970,247,0,181,shake
1790002825.575646,326,2207,3866,17,-106,84,shake
1790002825.5858974,450,1951,3876,-136,-161,6,shake
1790002825.5961933,676,1854,3709,-128,-157,-17,shake
1790002825.605695,617,1785,3679,-74,-24,-18,shake
1790002825.6155949,508,2028,3729,-25,87,9,shake
1790002825.6260922,297,2299,3781,-42,156,106,shake
1790002825.6359634,594,1551,3610,-158,179,157,shake
1790002825.645938,2798,-1827,2753,-685,660,-3151,shake
1790002825.6560109,-4342,4709,5261,578,1531,-3582,shake
1790002825.6662397,172,2775,3967,89,-870,-1874,shake
1790002825.6749504,659,2130,4146,-157,-850,-1483,shake
1790002825.6859095,1575,1724,3894,-217,-587,-1506,shake
1790002825.6960018,2421,1365,3991,-127,-244,-1813,shake
1790002825.7060192,3276,1146,3787,70,525,-1710,shake
1790002825.7151182,3088,1453,4012,301,1624,-1688,shake
1790002825.7248888,5792,2009,-1141,396,2878,-204,shake
1790002825.7361262,-805,-76,6214,183,4447,1490,shake
1790002825.7460408,1571,2102,-577,747,2450,1707,shake
1790002825.756107,-691,1426,6297,470,3216,1855,shake
1790002825.765114,-4427,4317,6329,803,3489,1422,shake
1790002825.7759483,-3871,1330,3998,1158,2832,2418,shake
1790002825.7851274,-5292,3252,2599,1215,1999,672,shake
1790002825.7960675,-6117,4761,2053,712,956,433,shake
1790002825.805042,-8039,5042,3248,-143,-68,1042,shake
1790002825.8159435,-7990,6050,3959,-933,-1957,653,shake
1790002825.8260376,-6292,6839,3951,-2011,-3667,-51,shake
1790002825.836122,-5342,5542,3928,-2918,-4575,581,shake
1790002825.846049,-3520,4630,3776,-3239,-5765,588,shake
1790002825.8561523,-2732,3549,3966,-3306,-6428,721,shake
1790002825.8663774,59,1803,1446,-3203,-6928,434,shake
1790002825.8762817,1025,764,1955,-2819,-6418,74,shake
1790002825.886068,3927,-347,1825,-2524,-6150,-547,shake
1790002825.8961673,7236,-2274,1715,-1911,-4927,-961,shake
1790002825.9061763,9771,-4365,2171,95,46,-1074,shake
1790002825.9161048,8826,-2630,3352,1230,2526,-1167,shake
1790002825.9260483,7836,-1920,2650,2284,5055,-1108,shake
1790002825.935919,5589,-1144,1744,3229,7240,-976,shake
1790002825.9450173,3112,592,2271,4082,8795,-1050,shake
1790002825.9550436,1191,1245,2024,4728,9505,-889,shake
1790002825.9649718,-215,2485,2955,5453,9821,-713,shake
1790002825.9759068,-1610,4433,3208,5618,9304,-359,shake
1790002825.9859927,-2839,6002,3419,3961,7667,-154,shake
1790002825.995053,-3965,5857,2750,1379,5336,839,shake
1790002826.0059927,-6107,6129,3629,-921,2923,1668,shake
1790002826.014899,-7006,5275,153,-2789,102,1408,shake
1790002826.0262089,-9058,5599,-249,-3375,-1611,1658,shake
1790002826.0361362,-10492,5352,380,-3453,-3190,1290,shake
1790002826.0459955,-8646,5490,686,-3076,-4629,574,shake
1790002826.0560825,-5518,6474,2364,-3137,-5367,-460,shake
1790002826.0662036,-3131,4568,2295,-3902,-5314,-634,shake
1790002826.0762625,-3552,3591,3591,-3620,-5000,-170,shake
1790002826.085947,-1660,2019,1230,-3056,-5958,71,shake
1790002826.0960538,-687,1950,2206,-2167,-6266,-58,shake
1790002826.1049001,3195,165,464,-1832,-6752,-547,shake
1790002826.1163137,6590,-2019,-161,-1280,-6164,-895,shake
1790002826.1261284,7796,-2041,4880,-335,-4186,-1718,shake
1790002826.1362705,11940,-4194,4721,896,-1388,-2133,shake
1790002826.1463046,18687,-9380,-6612,2311,1909,-1866,shake
1790002826.1560366,4542,-1643,5936,5041,8310,-1896,shake
1790002826.1659358,-280,1897,8571,5669,9536,-2801,shake
1790002826.1763003,3194,442,758,6682,9482,-1264,shake
1790002826.1861043,-1108,3819,4593,7727,10336,-926,shake
1790002826.1960058,-1059,5017,2514,7059,8838,-354,shake
1790002826.2050939,-3678,5849,2233,4953,7725,-49,shake
1790002826.2151856,-5505,6987,3953,2506,5217,794,shake
1790002826.2248964,-6448,8494,319,-156,1186,2129,shake
1790002826.235985,-9282,2680,540,-6463,-978,1308,shake
1790002826.246456,-6706,9198,-1680,-6091,-2819,-1356,shake
1790002826.2563694,-7774,5191,-633,-6129,-3308,-1278,shake
1790002826.266065,-7424,4152,256,-3864,-4603,188,shake
1790002826.276164,-4161,5342,1771,-2873,-5326,-540,shake
1790002826.2860484,-3258,3184,885,-3361,-4784,113,shake
1790002826.29617,-3490,2033,1699,-3285,-4280,597,shake
1790002826.306069,-2056,1559,1246,-2643,-4907,504,shake
1790002826.3149133,-528,830,1888,-1941,-4967,316,shake
1790002826.32603,3517,-124,1780,-1147,-5017,-67,shake
1790002826.3361592,6791,-1094,2749,-258,-3740,-570,shake
1790002826.3460321,7769,-247,6264,737,-1110,-1159,shake
