timestamp,ax,ay,az,gx,gy,gz,label
1790087376.8701532,-291,2538,4732,622,-83,144,circle
1790087376.8801067,-753,2502,4742,554,-23,789,circle
1790087376.8900614,-689,2772,4423,473,-128,1267,circle
1790087376.900179,-839,2588,4053,464,-192,1716,circle
1790087376.9088364,-1167,2534,4126,511,-350,1558,circle
1790087376.9203584,-780,2699,4087,544,-656,858,circle
1790087376.9303882,-266,3033,4074,414,-891,-405,circle
1790087376.939161,-145,2613,4116,122,-845,-1022,circle
1790087376.9499319,941,3474,4890,-1,-810,-1840,circle
1790087376.9599562,1553,4482,5054,-108,-549,-1326,circle
1790087376.9700708,1221,4207,5067,-710,48,-143,circle
1790087376.9799445,1117,4242,4913,-954,309,224,circle
1790087376.9902904,1102,4717,4729,-1029,370,315,circle
1790087377.0001006,797,4585,4703,-1143,467,404,circle
1790087377.0100107,615,4370,4611,-1272,525,280,circle
1790087377.0199068,291,4327,4466,-1340,582,78,circle
1790087377.0302534,281,4465,4292,-1396,573,-133,circle
1790087377.0399187,44,4282,4203,-1512,592,-142,circle
1790087377.0500102,-38,3350,3486,-1571,636,-270,circle
1790087377.0591307,-269,3781,4211,-1285,887,-968,circle
1790087377.0702412,86,4162,4430,-1432,655,-1168,circle
1790087377.0788424,553,4075,3647,-1890,244,-1085,circle
1790087377.0891125,887,4331,3179,-2065,218,-1120,circle
1790087377.0999365,1086,4679,3824,-2327,542,-1336,circle
1790087377.1091697,1172,4736,3808,-2638,576,-397,circle
1790087377.1203048,1110,4222,3026,-3021,474,945,circle
1790087377.1300228,855,3566,2513,-3292,495,1535,circle
1790087377.1400802,872,3307,2068,-3360,530,1532,circle
1790087377.1501074,749,2626,2063,-3421,610,1478,circle
1790087377.1601179,850,2279,2002,-3328,557,1365,circle
1790087377.1700935,807,1692,1887,-3277,504,1344,circle
1790087377.1801057,916,1284,1671,-3234,439,1078,circle
1790087377.1900682,1318,1218,1746,-3228,346,243,circle
1790087377.1989791,1850,1489,1845,-3205,304,-542,circle
1790087377.2089896,2006,1293,1982,-3310,344,-730,circle
1790087377.2201228,1967,627,1948,-3495,353,-750,circle
1790087377.2300875,1638,-57,1673,-3519,349,-887,circle
1790087377.2398975,1334,-596,1741,-3442,349,-1322,circle
1790087377.2498026,1507,-646,1880,-3173,266,-1415,circle
1790087377.2590077,1353,-873,2036,-2831,268,-920,circle
1790087377.2689197,1293,-798,2085,-2510,242,-720,circle
1790087377.2790504,1365,-750,2138,-2303,239,-733,circle
1790087377.2889285,1417,-837,2249,-2165,300,-809,circle
1790087377.299895,1307,-1379,2410,-2047,397,-882,circle
1790087377.3099697,1191,-1572,2550,-1852,488,-1126,circle
1790087377.3199072,1345,-1369,2597,-1673,517,-1375,circle
1790087377.329998,1291,-1422,2612,-1619,591,-1357,circle
1790087377.3400497,1008,-1810,2567,-1681,679,-1275,circle
1790087377.3498015,811,-2358,2519,-1665,659,-1149,circle
1790087377.358862,564,-2831,2768,-1532,576,-880,circle
1790087377.3691053,-134,-3188,2417,-1065,328,316,circle
1790087377.3801024,-1059,-3822,2105,-707,-226,1511,circle
1790087377.389164,-309,-4976,2731,-780,-406,470,circle
1790087377.3991582,504,-3085,2723,-148,-255,-104,circle
1790087377.4101877,431,-3422,2801,-108,29,890,circle
1790087377.420255,-405,-3597,2278,27,282,1866,circle
1790087377.4303622,-990,-4187,2331,448,308,2149,circle
1790087377.439851,-1526,-3808,1814,1430,-69,2235,circle
1790087377.4499824,-2059,-3733,2194,2221,-397,1485,circle
1790087377.460057,-2228,-3706,2517,2633,-624,-229,circle
1790087377.4701266,-1520,-3066,2635,3060,-889,-1799,circle
1790087377.4802616,-1630,-3133,2827,3493,-1001,-2323,circle
1790087377.4901974,-1588,-3474,4167,3619,-1220,-2667,circle
1790087377.5001078,-494,-3972,4542,3511,-1186,-2458,circle
1790087377.5099368,-1195,-3932,4191,3939,-647,-958,circle
1790087377.5201209,-1656,-3947,4268,4147,-333,-1068,circle
1790087377.5301118,-1578,-3074,4650,4329,-362,-2242,circle
1790087377.540064,-1087,-1437,4725,4495,-452,-3324,circle
