timestamp,ax,ay,az,gx,gy,gz,label
1790002626.10971,1842,2370,3638,353,-3541,-643,shake
1790002626.120579,2215,2465,3430,-107,-3100,-685,shake
1790002626.1304667,2440,1843,3580,-513,-2646,-423,shake
1790002626.1405776,2454,1367,3837,-774,-2364,-402,shake
1790002626.1495445,2440,886,3865,-821,-2322,-223,shake
1790002626.159423,2671,827,3839,-714,-2322,-194,shake
1790002626.1704772,2966,1235,3852,-654,-2052,-381,shake
1790002626.1809497,2359,1049,4026,-792,-759,273,shake
1790002626.1908662,1560,855,4520,-782,-133,644,shake
1790002626.2004793,1041,829,4668,-722,34,708,shake
1790002626.2107916,-382,-299,4902,-713,-95,148,shake
1790002626.2196379,-172,206,4600,-444,-898,-1233,shake
1790002626.2304537,1111,631,4328,-152,-1587,-1895,shake
1790002626.239609,1371,843,3903,-35,-1409,-1865,shake
1790002626.250627,704,495,3896,-126,-971,-1917,shake
1790002626.2596488,802,741,4187,-149,-1030,-2028,shake
1790002626.2704554,1148,654,3820,-171,-1168,-1814,shake
1790002626.280535,1450,948,4055,-312,-1053,-1912,shake
1790002626.2897098,1688,708,3820,-485,-734,-1554,shake
1790002626.299703,1792,706,4388,-611,-293,-1172,shake
1790002626.3106008,1935,283,4251,-778,141,-1223,shake
1790002626.3206909,1655,-355,4255,-665,629,-675,shake
1790002626.330713,1259,30,4818,-269,1021,-369,shake
1790002626.3405242,783,464,4439,87,1164,-190,shake
1790002626.3504233,1064,1039,4388,292,1107,-1,shake
1790002626.3602955,749,639,4357,337,1223,497,shake
1790002626.3703635,748,275,4321,454,1204,668,shake
1790002626.3807576,894,-378,3446,862,1089,1210,shake
1790002626.3908286,1109,-247,4073,1460,986,1831,shake
1790002626.4004707,520,2306,5539,1734,1042,880,shake
1790002626.4104083,123,2576,3678,1016,858,355,shake
1790002626.4206975,-335,1581,4480,272,837,628,shake
1790002626.430418,358,1283,4195,44,417,556,shake
1790002626.4405541,150,576,4391,-66,250,473,shake
1790002626.4500601,338,502,4441,93,-67,14,shake
1790002626.4604964,768,899,4237,334,-358,-268,shake
1790002626.4706302,986,906,4270,423,-381,-192,shake
1790002626.4804723,815,704,4236,553,-302,230,shake
1790002626.4905717,1053,437,4227,746,-364,410,shake
1790002626.5006099,1523,647,3782,965,-372,203,shake
1790002626.510814,1691,1487,3825,1118,-58,224,shake
1790002626.5207314,1567,1603,4053,992,348,511,shake
1790002626.5306602,1358,1375,4144,813,761,586,shake
1790002626.5406492,716,1692,4105,739,1158,450,shake
1790002626.550807,-211,2169,4396,717,1332,752,shake
1790002626.5606463,-773,2100,4520,495,1051,762,shake
1790002626.5705802,-847,1996,4585,295,458,618,shake
1790002626.5806534,-484,1819,4488,140,-194,429,shake
1790002626.5903604,302,1483,4522,1,-696,132,shake
1790002626.6005154,4187,-1132,3008,-118,-846,-758,shake
1790002626.6106145,2523,3227,4134,147,800,-2327,shake
1790002626.6206622,1437,1931,3858,350,1590,927,shake
1790002626.630859,-166,1251,4462,168,1957,1672,shake
1790002626.6406434,-310,1014,4340,77,1563,749,shake
1790002626.6504593,597,1408,4323,63,1088,-399,shake
