timestamp,ax,ay,az,gx,gy,gz,label
1790088269.7423866,502,377,4488,-3,-37,-293,circle
1790088269.7526064,503,489,4492,-24,-25,-259,circle
1790088269.7625117,504,534,4475,-58,-16,-230,circle
1790088269.772613,498,583,4446,-98,-11,-232,circle
1790088269.7826731,523,624,4428,-141,-12,-278,circle
1790088269.792619,506,623,4429,-181,-8,-298,circle
1790088269.8024955,551,616,4391,-226,-12,-321,circle
1790088269.8125694,579,634,4355,-267,-13,-329,circle
1790088269.8224819,533,559,4325,-306,-9,-263,circle
1790088269.8327456,512,508,4256,-344,-19,-244,circle
1790088269.8428073,530,441,4187,-375,-34,-261,circle
1790088269.8527365,457,336,4126,-395,-49,-289,circle
1790088269.8626912,504,342,4053,-395,-76,-395,circle
1790088269.872769,596,356,4031,-397,-105,-457,circle
1790088269.882841,626,299,3993,-402,-114,-452,circle
1790088269.892746,619,231,3994,-406,-126,-394,circle
1790088269.9026442,671,217,4009,-416,-152,-309,circle
1790088269.912747,471,44,3880,-420,-152,-253,circle
1790088269.9228504,847,127,3772,-408,-246,-384,circle
1790088269.9327772,862,97,3735,-413,-268,-412,circle
1790088269.942838,909,45,3632,-432,-291,-433,circle
1790088269.9527507,982,5,3554,-437,-303,-444,circle
1790088269.9627013,984,42,3444,-442,-302,-344,circle
1790088269.9728281,878,-7,3362,-443,-308,-220,circle
1790088269.982881,721,47,3365,-452,-342,-188,circle
1790088269.9928079,708,69,3258,-474,-361,-152,circle
1790088270.0026443,488,-76,3234,-521,-409,10,circle
1790088270.012748,455,-264,3210,-572,-537,-2,circle
1790088270.02289,572,-353,3108,-586,-663,-6,circle
1790088270.032988,597,-1068,3255,-605,-769,98,circle
1790088270.0428393,753,-1124,2564,-168,-934,226,circle
1790088270.052716,474,-1213,3163,222,-916,478,circle
1790088270.0615885,1013,-1492,3358,221,-1075,173,circle
1790088270.0718143,1430,-1814,2921,345,-1154,133,circle
1790088270.0826306,907,-1927,3147,791,-861,308,circle
1790088270.0915823,719,-1668,3554,1237,-814,-168,circle
1790088270.102684,1317,-1539,3788,1461,-967,-726,circle
1790088270.1125832,1396,-1427,4030,1635,-884,-827,circle
1790088270.1226604,1366,-1301,4107,1661,-831,-948,circle
1790088270.1327736,1451,-1686,4357,1631,-808,-1077,circle
1790088270.142755,1380,-1755,4923,1561,-790,-1242,circle
1790088270.15279,1794,-1768,5067,1425,-867,-1333,circle
1790088270.161816,874,-951,5407,1000,-745,-1201,circle
1790088270.1725657,1800,-2422,5643,202,-1010,-963,circle
1790088270.1816251,1541,-1569,5339,483,-804,-675,circle
1790088270.1916249,1203,-1756,5633,516,-586,-406,circle
1790088270.2016368,1378,-1509,5835,514,-587,-398,circle
1790088270.2116108,1352,-1324,5783,513,-513,-160,circle
1790088270.2226076,1224,-992,5592,479,-418,56,circle
1790088270.2328653,1125,-565,5608,454,-349,96,circle
1790088270.2426815,910,-183,5642,371,-351,356,circle
1790088270.252726,1161,-343,5484,219,-325,737,circle
1790088270.2626703,911,-410,5861,-10,-202,822,circle
1790088270.271605,973,-1124,5845,-177,-267,1013,circle
1790088270.2817092,1034,-1273,6040,-35,-240,1038,circle
1790088270.2930763,1159,-1237,6212,179,-220,785,circle
1790088270.302771,1888,-1471,5974,425,-157,543,circle
1790088270.3127375,1230,-536,6551,832,281,181,circle
1790088270.322693,2291,-262,6169,988,173,19,circle
1790088270.332766,1581,-361,6117,1116,453,571,circle
1790088270.342724,1609,149,6094,1219,527,518,circle
1790088270.3526256,1545,347,6035,1188,593,526,circle
1790088270.362567,1505,874,6020,1166,669,583,circle
1790088270.3726974,1272,1108,6139,1109,719,711,circle
1790088270.3827116,1483,2066,5926,1094,662,362,circle
1790088270.3926377,1768,2755,5928,1105,736,333,circle
1790088270.4028516,1937,3618,5849,1019,908,468,circle
1790088270.4126165,1702,4063,5766,776,1077,772,circle
1790088270.4228654,1693,4081,5669,351,1079,866,circle
1790088270.4328673,1518,3791,5482,-19,1072,931,circle
1790088270.442982,1371,3443,5354,-248,1100,925,circle
1790088270.4528205,1215,3154,5310,-407,1125,871,circle
1790088270.4629004,1090,3103,5155,-523,1149,834,circle
1790088270.472767,1179,2687,5042,-758,1103,747,circle
1790088270.482882,1275,2775,4811,-832,1064,664,circle
1790088270.4929698,1216,2848,4670,-831,1078,660,circle
