timestamp,ax,ay,az,gx,gy,gz,label
1790088879.5653596,657,969,4451,51,166,-302,figure8
1790088879.5752413,692,1109,4487,-19,202,-471,figure8
1790088879.585445,792,1162,4451,-97,236,-619,figure8
1790088879.5954921,627,1193,4430,-182,318,-716,figure8
1790088879.6055112,552,1307,4443,-263,334,-790,figure8
1790088879.615526,521,1485,4503,-352,312,-820,figure8
1790088879.6256425,515,1784,4567,-491,308,-851,figure8
1790088879.6354985,388,1825,4651,-670,309,-825,figure8
1790088879.6455688,568,1854,4604,-854,214,-824,figure8
1790088879.6557019,579,1865,4638,-1046,176,-738,figure8
1790088879.6655965,557,1960,4698,-1228,109,-649,figure8
1790088879.6755333,514,2027,4712,-1434,-4,-550,figure8
1790088879.684544,690,1843,4586,-1720,-112,-472,figure8
1790088879.6943007,725,1731,4412,-1989,-132,-382,figure8
1790088879.7043126,748,1601,4277,-2249,-187,-323,figure8
1790088879.714299,831,1452,4087,-2461,-277,-228,figure8
1790088879.7245288,759,1294,3944,-2648,-336,-149,figure8
1790088879.7354708,657,1048,3783,-2805,-405,-92,figure8
1790088879.745375,560,617,3566,-2924,-492,-54,figure8
1790088879.7554612,553,22,3239,-3014,-578,-104,figure8
1790088879.7642968,776,-773,2827,-3011,-640,-226,figure8
1790088879.7755067,1001,-1549,2546,-2875,-633,-380,figure8
1790088879.785404,1248,-2115,2435,-2621,-597,-571,figure8
1790088879.7954855,1361,-2422,2438,-2301,-525,-731,figure8
1790088879.8053985,1372,-2598,2598,-1950,-459,-819,figure8
1790088879.815477,1465,-2557,2842,-1596,-432,-860,figure8
1790088879.8253856,1073,-2650,3003,-1412,-398,-856,figure8
1790088879.8356688,1380,-2344,3459,-1439,-561,-1035,figure8
1790088879.8455691,1417,-2828,3236,-1446,-677,-950,figure8
1790088879.85548,1183,-3320,2995,-1508,-696,-767,figure8
1790088879.8655584,1497,-3947,2753,-1483,-804,-698,figure8
1790088879.8754525,1546,-4387,2733,-1160,-751,-678,figure8
1790088879.885334,1641,-4626,2845,-808,-661,-704,figure8
1790088879.8953972,1897,-4814,2912,-564,-611,-649,figure8
1790088879.9053295,2250,-4907,2939,-314,-555,-522,figure8
1790088879.915568,2338,-4981,2925,2,-399,-360,figure8
1790088879.9243085,2318,-4986,2743,372,-239,-176,figure8
1790088879.9355283,2172,-5065,2578,742,-95,23,figure8
1790088879.9456966,2314,-5144,2300,1088,-26,197,figure8
1790088879.955526,2314,-5147,2071,1463,79,391,figure8
1790088879.96562,2358,-5061,1848,1908,163,617,figure8
1790088879.9757187,2314,-4651,1764,2439,251,806,figure8
1790088879.9856102,2429,-4072,1610,3021,328,997,figure8
1790088879.9944212,2647,-3090,1801,3627,456,1158,figure8
1790088880.0045238,2759,-1874,2040,4224,633,1384,figure8
1790088880.01569,2809,-591,2539,4683,880,1512,figure8
1790088880.0245018,2549,1079,3028,4890,1127,1531,figure8
1790088880.034297,1940,1777,3067,4812,1292,1730,figure8
1790088880.0443914,1452,2421,2969,4814,1207,1898,figure8
1790088880.0544393,1095,3035,2940,4831,1046,1888,figure8
