timestamp,ax,ay,az,gx,gy,gz,label
1790002679.391108,2983,2166,3521,-313,-777,-718,shake
1790002679.400934,2926,2151,3815,-156,-289,-324,shake
1790002679.4123025,3420,2019,3437,-100,117,-176,shake
1790002679.4221075,4413,2443,3096,-285,854,-358,shake
1790002679.430922,5101,2743,2744,-943,2287,-430,shake
1790002679.4421706,4457,2911,2569,-1704,4125,2,shake
1790002679.4511523,2586,2405,3038,-2307,5883,643,shake
1790002679.4611478,399,1086,4363,-2281,7008,1252,shake
1790002679.472098,-2304,2227,4543,-1609,7117,1088,shake
1790002679.481166,-697,1870,1609,-1520,6152,353,shake
1790002679.4920568,-2688,2506,2803,-1954,7124,-325,shake
1790002679.5019567,-4652,1595,3641,-2533,7050,226,shake
1790002679.5120218,-4418,1041,3226,-2723,5459,417,shake
1790002679.5219321,-3935,1167,3095,-2791,4259,332,shake
1790002679.531174,-4735,770,2789,-2951,3899,722,shake
1790002679.5419385,-5258,-332,2039,-2854,3395,745,shake
1790002679.5520074,-5414,-785,1485,-2159,2757,442,shake
1790002679.5622919,-5341,-648,734,-1277,2282,15,shake
1790002679.5711637,-6274,650,2597,-706,1972,-230,shake
1790002679.582259,-6276,-286,1890,-749,1071,5,shake
1790002679.591079,-6538,-611,2417,-678,114,-262,shake
1790002679.602087,-7031,-1270,2642,-446,-872,-293,shake
1790002679.611989,-6612,-1510,2659,167,-2229,-692,shake
1790002679.62206,-5820,-758,2721,1004,-3443,-960,shake
1790002679.6322167,-5164,-754,2535,1580,-4307,-968,shake
1790002679.6420846,-5137,-627,2979,2243,-4909,-725,shake
1790002679.6521626,-4974,-845,2256,3012,-5632,-462,shake
1790002679.6620274,-4502,-86,2219,3991,-6320,-788,shake
1790002679.672132,-2600,1864,1817,4753,-7186,-833,shake
1790002679.6820257,-1008,2568,3679,4273,-7324,-939,shake
1790002679.6919312,-119,1977,2128,3709,-7358,-208,shake
1790002679.702015,3195,2724,1703,3232,-6832,-1383,shake
1790002679.7121143,3143,4099,2600,2412,-4327,-2070,shake
1790002679.7220285,2492,2829,3240,1039,-2479,-1363,shake
1790002679.7318902,2931,2454,2938,218,-1764,-1213,shake
1790002679.742005,3542,2547,3418,-163,-1070,-1298,shake
1790002679.7510703,3278,2049,3369,-225,-249,-798,shake
1790002679.7620807,3215,2411,3894,67,296,-649,shake
1790002679.7721407,4207,2872,3890,193,577,-465,shake
1790002679.7821999,5048,3336,3304,-90,1454,-244,shake
1790002679.7911031,5209,3692,3042,-885,2965,-249,shake
1790002679.8022082,4586,3609,2887,-1966,4714,19,shake
1790002679.8111186,2394,2938,3426,-2888,6415,708,shake
1790002679.8211079,-1687,841,949,-2305,6822,1860,shake
1790002679.8320343,-2038,2947,1023,-2060,6998,-488,shake
1790002679.8419113,-5677,1937,3077,-2994,7669,571,shake
1790002679.8520029,-8001,-83,3660,-3439,6001,2210,shake
1790002679.8620782,-5993,-833,2828,-2847,3037,1970,shake
1790002679.8711736,-4247,885,1347,-2097,1621,943,shake
1790002679.881189,-3116,447,1122,-2057,1800,598,shake
1790002679.892164,-4207,-397,1130,-1856,2718,1048,shake
1790002679.9020462,-5910,-362,1918,-1277,3085,850,shake
1790002679.910938,-6331,-559,1487,-734,2209,601,shake
1790002679.9220135,-6158,68,1804,-320,1110,93,shake
1790002679.9320965,-6865,-398,1890,-266,369,18,shake
1790002679.941138,-7691,-695,2614,-79,-641,-198,shake
1790002679.9520962,-7190,-1010,2683,405,-2113,-716,shake
1790002679.962173,-6773,-1173,2764,1234,-3376,-938,shake
1790002679.9721138,-6453,-544,2376,2222,-4528,-1283,shake
1790002679.982191,-5696,260,2092,2944,-5725,-1344,shake
1790002679.9920669,-3846,274,1943,3634,-6673,-1148,shake
1790002680.0021532,-3597,803,2323,4372,-6785,-1158,shake
