timestamp,ax,ay,az,gx,gy,gz,label
1790001807.0611467,141,-569,4474,-273,-581,-585,idle
1790001807.0710478,179,-555,4485,-227,-534,-511,idle
1790001807.0813842,202,-514,4478,-203,-488,-532,idle
1790001807.0912762,258,-578,4431,-188,-447,-522,idle
1790001807.1011076,337,-532,4430,-158,-402,-531,idle
1790001807.1113293,397,-471,4401,-150,-338,-565,idle
1790001807.121384,388,-505,4404,-147,-254,-513,idle
1790001807.1310587,339,-528,4394,-125,-204,-452,idle
1790001807.141366,334,-506,4397,-105,-186,-439,idle
1790001807.1510367,227,-480,4450,-104,-159,-457,idle
1790001807.1610713,269,-451,4458,-90,-175,-433,idle
1790001807.1709626,346,-391,4466,-82,-181,-436,idle
1790001807.181184,236,-375,4550,-90,-117,-433,idle
1790001807.1910641,158,-346,4616,-96,-94,-417,idle
1790001807.201245,209,-277,4612,-93,-117,-364,idle
1790001807.211104,259,-349,4592,-100,-98,-272,idle
1790001807.2211542,219,-359,4599,-101,-59,-244,idle
1790001807.2311413,223,-376,4578,-95,-58,-220,idle
1790001807.2408395,274,-419,4515,-86,-70,-189,idle
1790001807.2509153,272,-443,4446,-71,-61,-164,idle
1790001807.261073,266,-433,4436,-58,-51,-139,idle
1790001807.271099,273,-453,4478,-62,-52,-114,idle
1790001807.2810414,277,-468,4455,-60,-52,-106,idle
1790001807.2907782,356,-516,4394,-54,-59,-99,idle
1790001807.30101,380,-432,4448,-54,-32,-134,idle
1790001807.3109236,389,-462,4467,-61,-7,-111,idle
1790001807.3205895,346,-433,4493,-59,27,-96,idle
1790001807.3308527,367,-468,4480,-61,46,-97,idle
1790001807.340927,298,-461,4500,-60,85,-104,idle
1790001807.3510516,232,-437,4497,-56,108,-105,idle
1790001807.3609493,185,-450,4497,-59,112,-103,idle
1790001807.3709855,194,-444,4496,-64,84,-133,idle
1790001807.3808982,219,-420,4523,-67,51,-135,idle
1790001807.3910763,240,-455,4499,-72,36,-107,idle
1790001807.4007328,226,-451,4522,-56,23,-92,idle
1790001807.4106185,245,-473,4510,-53,9,-80,idle
1790001807.4206698,237,-434,4495,-42,0,-76,idle
1790001807.4307709,263,-418,4497,-34,0,-62,idle
1790001807.4408545,279,-441,4507,-38,3,-49,idle
1790001807.4509304,252,-419,4532,-40,14,-55,idle
1790001807.4608686,258,-416,4526,-39,14,-70,idle
1790001807.4707472,313,-414,4505,-39,13,-74,idle
1790001807.4808338,320,-431,4519,-40,40,-58,idle
1790001807.4909124,284,-450,4485,-38,69,-37,idle
1790001807.50069,209,-444,4484,-32,98,-43,idle
1790001807.5108993,259,-467,4457,-27,79,-32,idle
1790001807.5207567,321,-491,4445,-23,69,-26,idle
1790001807.5310652,224,-458,4466,-16,101,-41,idle
1790001807.540908,180,-460,4472,-12,93,-27,idle
1790001807.550734,219,-469,4484,-14,60,-38,idle
1790001807.5607426,252,-427,4524,-15,55,-63,idle
1790001807.570759,244,-398,4537,-17,61,-69,idle
1790001807.5807362,217,-414,4525,-16,68,-45,idle
1790001807.5906441,219,-405,4522,-12,68,-37,idle
1790001807.6007135,228,-390,4507,-12,72,-18,idle
1790001807.61062,219,-414,4494,-17,84,-10,idle
1790001807.6208458,177,-414,4464,-20,102,-42,idle
1790001807.630937,181,-435,4469,-18,99,-22,idle
1790001807.6405823,227,-419,4484,-19,77,7,idle
1790001807.6507845,188,-417,4506,-19,73,4,idle
1790001807.660848,182,-404,4496,-19,66,19,idle
1790001807.670754,227,-390,4541,-22,50,14,idle
1790001807.680762,149,-386,4554,-29,64,16,idle
1790001807.69056,84,-388,4539,-34,67,15,idle
