timestamp,ax,ay,az,gx,gy,gz,label
1790002257.2946856,-4478,368,4646,-454,-2023,-1228,wave
1790002257.3045802,-4290,425,4858,-464,-2172,-1322,wave
1790002257.3146558,-3888,432,4841,-500,-2443,-1374,wave
1790002257.3245723,-3570,368,4820,-528,-2651,-1360,wave
1790002257.3346574,-3282,283,4705,-569,-2825,-1328,wave
1790002257.3445468,-2733,213,4462,-623,-2984,-1277,wave
1790002257.3544455,-2328,93,4299,-701,-2938,-1212,wave
1790002257.3645546,-2489,-98,4267,-791,-2704,-1147,wave
1790002257.3746455,-2544,-241,4180,-848,-2661,-1160,wave
1790002257.384724,-2279,-135,4101,-856,-2781,-1237,wave
1790002257.3946283,-2100,-80,4135,-881,-2780,-1234,wave
1790002257.4045303,-1996,-57,4189,-943,-2797,-1227,wave
1790002257.414656,-1805,-26,4147,-1030,-2920,-1224,wave
1790002257.4245455,-1621,15,4075,-1102,-3085,-1151,wave
1790002257.4346213,-1379,98,3707,-1171,-3269,-1055,wave
1790002257.4447532,-1478,-216,3954,-1395,-3590,-1018,wave
1790002257.4536045,-432,2,3514,-1603,-4097,-1343,wave
1790002257.4647179,-437,-220,3231,-1772,-4029,-1473,wave
1790002257.474427,53,-750,2770,-1945,-4246,-1385,wave
1790002257.4845126,576,-486,2826,-2036,-4473,-1474,wave
1790002257.494686,1409,-826,2486,-2229,-4471,-1477,wave
1790002257.5046968,1448,-912,2373,-2014,-4267,-1114,wave
1790002257.514627,2282,-1124,2242,-1853,-4338,-912,wave
1790002257.5246952,2692,-1069,1957,-1809,-4157,-888,wave
1790002257.5346174,2841,-1492,1742,-1800,-3776,-761,wave
1790002257.5446932,3247,-1683,1468,-1758,-3508,-761,wave
1790002257.5546143,3343,-1919,1349,-1708,-3236,-653,wave
1790002257.5646975,3468,-2084,1296,-1606,-3072,-537,wave
1790002257.574597,3906,-2165,1167,-1459,-2976,-438,wave
1790002257.5846877,4155,-2257,1002,-1305,-2710,-312,wave
1790002257.5945914,4127,-2405,888,-1163,-2304,-206,wave
1790002257.604697,4251,-2544,697,-1011,-1977,-165,wave
1790002257.6145687,4456,-2767,472,-837,-1693,-103,wave
1790002257.623615,4560,-2867,332,-640,-1361,-48,wave
1790002257.6346931,4697,-3108,179,-432,-1040,21,wave
1790002257.6448317,5338,-3206,-79,-200,-736,-47,wave
1790002257.6545258,5674,-3253,-293,31,-209,-76,wave
1790002257.6645396,5599,-3393,-294,260,424,18,wave
1790002257.6745763,5546,-3338,-284,510,1013,66,wave
1790002257.6845438,5010,-3254,39,764,1658,227,wave
1790002257.694727,4653,-3148,316,1041,2058,419,wave
1790002257.704672,4547,-2935,490,1341,2275,596,wave
1790002257.7148783,4477,-2811,611,1609,2483,804,wave
1790002257.7246954,4325,-2584,695,1870,2720,975,wave
1790002257.7336006,4351,-2224,772,2105,3018,1065,wave
1790002257.7444375,4156,-1828,1014,2285,3484,1080,wave
1790002257.7545342,4069,-1458,1286,2400,3994,1090,wave
1790002257.7636428,3607,-947,1496,2448,4608,1152,wave
1790002257.773651,2754,-631,1556,2377,5222,1360,wave
1790002257.7836583,2190,-899,1129,2349,5596,1666,wave
1790002257.7936506,1341,-424,1525,2542,6150,1639,wave
1790002257.8036625,-235,-284,2101,2566,6663,1775,wave
1790002257.8147855,-910,180,2412,2503,6491,1845,wave
1790002257.8236537,-1288,457,2356,2420,6237,1944,wave
1790002257.8336527,-2310,707,2509,2286,6269,2043,wave
1790002257.8434596,-3321,758,2604,2125,6178,2065,wave
1790002257.8536866,-4111,789,2543,1991,5936,1982,wave
1790002257.8636823,-5119,856,2781,1894,5731,1852,wave
1790002257.8736687,-6059,933,3157,1752,5362,1605,wave
1790002257.8845723,-6778,1139,3487,1536,4794,1263,wave
1790002257.8936949,-7472,1200,3809,1260,4120,990,wave
1790002257.9049163,-7956,1252,4103,991,3347,768,wave
1790002257.9146016,-8418,1216,4392,701,2508,565,wave
1790002257.924701,-8379,1089,4495,398,1536,331,wave
1790002257.934414,-8130,966,4569,143,612,85,wave
1790002257.9449053,-7852,752,4545,-30,-198,-109,wave
1790002257.9535804,-7429,839,4676,-113,-987,-338,wave
1790002257.9645793,-6840,786,4583,-221,-1700,-536,wave
1790002257.974471,-6571,818,4773,-308,-2131,-781,wave
1790002257.9845624,-5937,951,4912,-410,-2599,-1093,wave
1790002257.9946573,-5155,1036,4996,-522,-2992,-1341,wave
1790002258.0047626,-4593,1108,5109,-649,-3232,-1466,wave
1790002258.0146394,-3934,915,5044,-806,-3443,-1468,wave
1790002258.0245426,-3526,716,4896,-928,-3563,-1408,wave
1790002258.0347087,-3173,498,4659,-1015,-3682,-1325,wave
1790002258.0447273,-2863,310,4452,-1056,-3791,-1247,wave
1790002258.05464,-2553,285,4338,-1059,-3884,-1221,wave
1790002258.0647616,-2048,294,4260,-1064,-4007,-1206,wave
1790002258.074628,-1496,306,4143,-1081,-4098,-1152,wave
1790002258.0847492,-1113,301,4117,-1107,-4050,-1059,wave
1790002258.0944228,-761,273,4023,-1170,-4016,-939,wave
