timestamp,ax,ay,az,gx,gy,gz,label
1790002854.9370978,4077,-1962,2749,-2821,-3183,-2737,shake
1790002854.9470797,4903,-2726,2995,-2247,-2233,-2162,shake
1790002854.957126,5636,-3103,3493,-1403,-1321,-1304,shake
1790002854.9668176,5988,-3132,3769,-533,-573,-291,shake
1790002854.9768517,5673,-2645,4330,245,275,674,shake
1790002854.9859414,4610,-1974,4662,777,1063,1597,shake
1790002854.9966881,3406,-1245,4872,1048,1631,2370,shake
1790002855.005913,2284,-371,5174,1121,2059,2900,shake
1790002855.017005,363,782,5214,1123,2489,3261,shake
1790002855.0259743,-2294,1850,5130,891,2819,3340,shake
1790002855.0359647,-4607,2602,5043,451,2724,2977,shake
1790002855.0468836,-6375,3126,4677,13,2247,2250,shake
1790002855.0568235,-7309,3305,4469,-334,1577,1251,shake
1790002855.0668578,-7090,3099,4238,-579,728,212,shake
1790002855.0759108,-6041,2687,4035,-764,-45,-651,shake
1790002855.0869389,-5134,2222,4027,-942,-585,-1195,shake
1790002855.0970578,-4333,1785,4061,-1155,-1102,-1407,shake
1790002855.1071951,-4018,1388,3931,-1400,-1633,-1409,shake
1790002855.117056,-3459,1008,3621,-1632,-2116,-1453,shake
1790002855.1268985,-2867,560,3229,-1793,-2347,-1612,shake
1790002855.137036,-2153,142,3058,-1827,-2412,-1868,shake
1790002855.1470966,-1162,-219,2953,-1770,-2391,-2154,shake
1790002855.1568484,-36,-602,2763,-1718,-2203,-2431,shake
1790002855.1669052,1455,-963,2708,-1643,-1913,-2623,shake
1790002855.1770427,3162,-1308,2857,-1488,-1646,-2592,shake
1790002855.187062,4768,-1733,3009,-1244,-1446,-2248,shake
1790002855.197014,6070,-2265,3014,-880,-1171,-1592,shake
1790002855.2066784,6916,-2759,3070,-353,-673,-730,shake
1790002855.2167065,6993,-2855,3278,353,69,230,shake
1790002855.225912,6469,-2438,3632,1143,880,1150,shake
1790002855.236728,5395,-1843,3798,1844,1596,2013,shake
1790002855.2468219,4411,-1113,4022,2317,2177,2679,shake
1790002855.2559278,3446,-603,3830,2442,2673,3269,shake
1790002855.26695,2272,122,3472,2420,3283,3812,shake
1790002855.2770934,956,1167,3619,2243,3877,4046,shake
1790002855.2868323,-1615,2318,2829,1808,4325,4027,shake
1790002855.2967157,-5282,3689,2218,1430,4548,3730,shake
1790002855.3057935,-9472,5241,2935,657,4103,2897,shake
1790002855.316885,-11805,5526,3034,-475,2372,1709,shake
1790002855.3258524,-11465,5412,3457,-973,499,125,shake
1790002855.3368757,-9211,4244,3283,-970,-888,-1232,shake
1790002855.3469722,-7491,3077,2855,-633,-1695,-1930,shake
1790002855.357075,-6324,2375,3014,-421,-2347,-2299,shake
1790002855.3670003,-4905,2100,3574,-704,-3119,-2448,shake
1790002855.3770363,-3591,1599,3555,-1498,-3713,-2446,shake
1790002855.3871562,-2379,1150,3470,-2247,-3870,-2655,shake
1790002855.3970304,-1158,724,3343,-2634,-3885,-2918,shake
1790002855.406757,703,347,3542,-2708,-4083,-3208,shake
1790002855.4170556,3551,-412,3695,-2617,-4056,-3375,shake
1790002855.4271502,5688,-1105,4204,-2352,-3265,-3263,shake
1790002855.4370537,7422,-1796,4386,-2074,-2255,-2833,shake
1790002855.447149,8015,-2509,4326,-1614,-1020,-1908,shake
1790002855.4559393,7384,-3015,3714,-864,201,-725,shake
1790002855.4669943,6419,-3023,3403,76,1273,260,shake
1790002855.4759243,5176,-2726,3487,989,2153,1181,shake
1790002855.486704,4028,-2402,3294,1823,2723,2086,shake
1790002855.4968264,2818,-1826,3386,2537,3213,2776,shake
1790002855.506701,1878,-1239,3399,2998,3547,3400,shake
1790002855.5169444,832,-260,3338,3253,4026,3714,shake
1790002855.5270016,-976,885,3405,3089,4509,3872,shake
1790002855.536786,-3601,1631,2743,2605,4664,3900,shake
1790002855.546843,-6729,2613,2388,2127,4652,3318,shake
1790002855.5567544,-9545,3606,2565,1460,4039,2329,shake
1790002855.5668511,-10897,4191,3007,621,2541,1121,shake
1790002855.5759447,-10344,4436,3469,-45,734,-220,shake
1790002855.5868645,-8535,3941,3759,-477,-759,-1247,shake
1790002855.5969734,-6742,3163,3653,-724,-1780,-1809,shake
