timestamp,ax,ay,az,gx,gy,gz,label
1790002972.85019,-528,3582,675,197,25,-106,figure8
1790002972.8598802,-525,3693,684,285,-36,-212,figure8
1790002972.869925,-548,3788,730,348,-82,-275,figure8
1790002972.8800354,-499,3734,672,374,-141,-299,figure8
1790002972.8902469,-666,3517,553,430,-180,-315,figure8
1790002972.900348,-1216,3047,502,569,-308,-378,figure8
1790002972.9102862,-906,2901,439,837,-774,-682,figure8
1790002972.9192026,-163,2842,412,1148,-1207,-921,figure8
1790002972.9300616,342,2851,379,1453,-1292,-890,figure8
1790002972.9402893,310,2754,411,1725,-1164,-719,figure8
1790002972.9491794,1004,3142,481,1978,-1126,-656,figure8
1790002972.9603722,1658,3598,498,2078,-855,-488,figure8
1790002972.970315,1732,3965,589,2060,-255,-257,figure8
1790002972.9799924,2098,4478,640,2012,332,-110,figure8
1790002972.9902859,1867,5012,740,1893,1044,-32,figure8
1790002973.000353,527,5420,1117,1686,1597,117,figure8
1790002973.0100343,1428,5734,521,1344,1593,109,figure8
1790002973.019916,776,5453,338,1004,2248,496,figure8
1790002973.0298073,601,5494,293,690,2772,386,figure8
1790002973.0398474,204,5402,129,321,3220,285,figure8
1790002973.050134,-203,5243,-28,-72,3481,229,figure8
1790002973.0602503,-295,5151,-160,-450,3310,366,figure8
1790002973.0701456,-47,5089,-380,-790,3122,525,figure8
1790002973.080399,-63,5064,-603,-1050,3197,606,figure8
1790002973.0889688,-264,5111,-579,-1255,3318,640,figure8
1790002973.099158,-602,5511,-639,-1435,3342,619,figure8
1790002973.1091402,-422,5378,-625,-1747,3206,636,figure8
1790002973.1189125,-558,5936,-439,-1979,3229,623,figure8
1790002973.1299312,-1178,6506,-264,-2302,3391,752,figure8
1790002973.1391432,-2383,7055,-67,-2833,3389,927,figure8
1790002973.1499236,-3480,7405,105,-3533,2928,1097,figure8
1790002973.160011,-3817,7472,169,-4309,2119,1150,figure8
1790002973.1698987,-4032,7271,103,-4947,1400,1235,figure8
1790002973.1799736,-4163,6677,-364,-5441,792,1440,figure8
1790002973.1900568,-4433,5713,-851,-5784,253,1708,figure8
1790002973.2002122,-4458,4534,-1144,-5942,-410,1833,figure8
1790002973.210275,-3934,3884,-1026,-5780,-1194,1692,figure8
1790002973.2201664,-3046,3795,-543,-5423,-1959,1466,figure8
1790002973.2300363,-1669,4188,-28,-5073,-2538,1169,figure8
1790002973.240204,-1047,4543,427,-4818,-2624,1086,figure8
1790002973.2500155,-1146,4583,962,-4669,-2623,1200,figure8
1790002973.2599201,-945,4338,951,-4581,-2957,1236,figure8
1790002973.2700012,-500,3807,793,-4518,-3310,1249,figure8
1790002973.2799108,-868,3412,908,-4368,-3376,1319,figure8
