timestamp,ax,ay,az,gx,gy,gz,label
1790002159.0262523,2683,7016,228,-4380,-3075,1365,circle
1790002159.035426,1724,6832,55,-5002,-2870,1519,circle
1790002159.046283,1046,6369,-127,-5323,-3013,1642,circle
1790002159.0563338,1245,7079,-209,-5505,-3527,1544,circle
1790002159.0664244,2264,6196,-1150,-6130,-3925,1763,circle
1790002159.0763376,4476,3782,-1183,-6831,-3941,1607,circle
1790002159.0862353,7242,3439,-1518,-7042,-3384,846,circle
1790002159.0963943,6544,2533,-1375,-6977,-1571,1607,circle
1790002159.1062396,4804,1246,-534,-6787,-111,2216,circle
1790002159.1165187,4343,413,-419,-6196,215,2231,circle
1790002159.1264255,4421,138,278,-5325,412,2102,circle
1790002159.1364872,4808,445,731,-4427,687,1887,circle
1790002159.1462023,4178,1435,1274,-3888,1089,1520,circle
1790002159.1561246,4014,1248,1652,-3852,1182,1295,circle
1790002159.1662025,3626,1194,1741,-3709,1235,1241,circle
1790002159.175395,3428,963,1878,-3536,1237,1223,circle
1790002159.1854434,3480,681,1835,-3259,1285,1238,circle
1790002159.1954713,2769,418,1901,-2804,1525,1527,circle
1790002159.206232,2195,-498,1605,-2174,1572,1844,circle
1790002159.2152379,1870,708,2248,-1025,1598,1763,circle
1790002159.2267385,2161,376,2098,-874,1446,1333,circle
1790002159.2365801,2170,215,2303,-1199,1380,667,circle
1790002159.2464116,2754,7,2310,-1296,1272,141,circle
1790002159.2551908,3290,290,2264,-1138,1397,-284,circle
1790002159.2652698,3338,208,2315,-1046,1741,-256,circle
1790002159.2762828,3019,-1,2272,-934,2084,-11,circle
1790002159.286231,2456,4,2256,-850,2301,-90,circle
1790002159.2963507,2283,-347,2025,-663,2259,150,circle
1790002159.3065999,2064,-477,1846,-386,2271,224,circle
1790002159.3163981,1653,-337,2130,-113,2316,287,circle
1790002159.3264074,1655,-431,2167,109,2147,404,circle
1790002159.3365412,1847,-281,2033,380,1924,504,circle
1790002159.3464162,2180,-137,1732,693,1828,567,circle
1790002159.3564303,2005,-25,1735,1076,2022,697,circle
1790002159.3663592,2081,318,1691,1369,2187,584,circle
1790002159.3764338,2120,416,1671,1477,2389,437,circle
1790002159.3863232,2073,394,1577,1547,2565,372,circle
1790002159.3964524,1868,405,1487,1649,2693,299,circle
1790002159.4063914,1751,524,1416,1799,2748,220,circle
1790002159.4164977,1760,599,1158,1993,2785,213,circle
1790002159.4261765,1418,706,968,2258,2955,342,circle
1790002159.436396,1063,905,863,2584,3037,509,circle
1790002159.446561,1016,1168,770,2970,2881,846,circle
1790002159.4565685,1123,1602,626,3263,2728,1080,circle
1790002159.466524,913,2173,560,3471,2707,1276,circle
1790002159.4764695,806,2476,446,3552,2625,1447,circle
1790002159.4863625,768,2736,89,3648,2520,1616,circle
1790002159.496657,494,2626,-133,3834,2487,1979,circle
1790002159.506432,540,2660,-391,4189,2247,2250,circle
1790002159.5164838,659,2943,-819,4717,1965,2592,circle
1790002159.5254133,506,3350,-1048,5118,1815,2936,circle
1790002159.5351906,120,3822,-1111,5166,1696,2960,circle
1790002159.5452623,-769,4348,-926,4997,1475,2757,circle
1790002159.5562766,-1420,5110,-1008,4864,933,2635,circle
1790002159.565209,-2986,5587,-532,4742,226,2807,circle
1790002159.5762367,-2302,5806,-652,4435,-882,2369,circle
1790002159.5863204,-1735,5867,-794,4190,-1435,1842,circle
1790002159.59625,-1700,6068,-788,3975,-1697,1386,circle
1790002159.606362,-1152,5888,-937,3786,-2219,1105,circle
1790002159.6162183,-403,6239,-1043,3626,-2808,800,circle
1790002159.6251905,302,6523,-1081,3378,-3226,681,circle
1790002159.6364317,867,6641,-975,3070,-3504,619,circle
1790002159.6454272,1537,6855,-790,2703,-3695,468,circle
1790002159.65517,1958,7019,-464,2337,-3743,249,circle
1790002159.6663098,2138,7220,-16,2126,-3759,282,circle
1790002159.6767075,2703,7639,260,2093,-3858,513,circle
1790002159.6865766,2639,8146,644,2025,-3778,873,circle
1790002159.6966445,2391,9207,926,1682,-3701,971,circle
1790002159.7065656,2324,8880,758,871,-3709,1145,circle
1790002159.7154434,2523,7702,141,-394,-3843,1334,circle
1790002159.7254784,1820,7156,327,-895,-3773,1178,circle
1790002159.736194,2229,7060,-288,-1400,-3986,615,circle
1790002159.7461114,2500,6498,-436,-1855,-4032,473,circle
1790002159.75619,3014,6170,-403,-2222,-3935,451,circle
1790002159.7661142,3350,6184,-183,-2579,-3535,428,circle
1790002159.7752645,2963,6266,156,-2934,-2907,463,circle
1790002159.7853212,2896,6723,442,-3266,-2488,632,circle
1790002159.7952704,2989,7082,709,-3727,-2189,863,circle
1790002159.8062596,2553,7076,887,-4256,-1954,1184,circle
1790002159.8161361,2654,7431,596,-4880,-2068,1263,circle
1790002159.8262613,2776,6725,-96,-5594,-2157,1628,circle
1790002159.836355,3123,4778,-373,-6131,-2179,2177,circle
1790002159.8463035,4100,4318,-981,-6247,-2081,2177,circle
1790002159.8563287,3798,3483,-802,-6444,-1319,1965,circle
1790002159.8662572,3944,2390,-479,-6412,-877,1806,circle
1790002159.8761501,4302,2159,-597,-6144,-621,1554,circle
1790002159.885344,4066,1460,-442,-5832,-95,1638,circle
1790002159.896355,3768,1547,440,-5307,362,1515,circle
1790002159.906669,3884,1557,839,-4869,402,1494,circle
1790002159.9165485,4498,1274,934,-4624,309,1354,circle
1790002159.9266107,4731,953,1019,-4381,512,1140,circle
1790002159.9364638,4429,448,1044,-4064,845,1096,circle
1790002159.94662,4082,316,1259,-3661,1113,950,circle
1790002159.9563277,3901,208,1307,-3206,1312,924,circle
1790002159.9654548,3220,-87,1373,-2760,1542,1072,circle
1790002159.9761188,2969,-433,1354,-2287,1546,1064,circle
1790002159.9862442,2976,-826,1421,-1661,1505,1075,circle
1790002159.996516,2936,-321,1573,-825,1571,942,circle
1790002160.006632,2933,-126,1593,-301,1650,835,circle
1790002160.016276,3397,-529,1049,-291,1656,596,circle
1790002160.0262022,4193,116,1494,-310,1880,85,circle
1790002160.0364456,3448,763,2511,-482,2434,-67,circle
1790002160.0463202,2808,700,2781,-644,2408,451,circle
1790002160.0563881,2856,538,2030,-792,1923,378,circle
1790002160.0663471,3500,-157,1135,-509,1635,717,circle
1790002160.0762136,3190,-10,918,112,2038,1048,circle
1790002160.0863576,2421,404,1297,624,2519,1297,circle
1790002160.0960329,2063,39,1204,796,2603,1202,circle
1790002160.1064885,2338,-234,883,1043,2508,1060,circle
1790002160.116436,2009,-162,733,1428,2681,972,circle
1790002160.126489,1853,-380,520,1825,2739,894,circle
1790002160.1361718,2249,-70,705,2346,2725,780,circle
1790002160.1460967,2652,433,540,2670,2798,484,circle
1790002160.1562006,2141,806,456,2896,3126,531,circle
1790002160.1662965,1362,1293,557,3144,3348,718,circle
1790002160.1763968,1084,1695,199,3300,3271,814,circle
1790002160.1864989,563,1913,-11,3468,3283,1100,circle
1790002160.1966522,109,2237,-197,3650,3177,1355,circle
1790002160.2064419,-222,2551,-88,3705,2920,1390,circle
1790002160.2165892,-67,2501,-351,3778,2475,1417,circle
1790002160.226229,95,2515,-783,3994,2107,1400,circle
1790002160.2351615,410,2459,-1151,4281,1840,1421,circle
1790002160.2453218,625,2645,-1491,4650,1759,1481,circle
1790002160.2551088,751,2920,-1782,4990,1803,1547,circle
1790002160.2652826,407,3393,-1993,5192,1892,1472,circle
1790002160.2762606,-518,4481,-1682,5382,1840,1640,circle
1790002160.286317,-1608,5300,-1549,5448,1307,2045,circle
1790002160.2962153,-3006,5580,-1630,5537,379,2639,circle
1790002160.3063154,-2260,5437,-1864,5718,-1224,3022,circle
1790002160.316223,-82,5816,-1784,5795,-2606,2787,circle
1790002160.3261123,288,6572,-1156,5659,-2785,2294,circle
1790002160.3362224,-506,6979,-599,5290,-2793,1869,circle
1790002160.3461266,-111,7685,-469,4815,-3339,1368,circle
1790002160.355266,-173,8601,-155,4235,-3589,980,circle
1790002160.3663907,-171,8723,-35,3476,-3824,756,circle
1790002160.3763795,606,8496,-444,2672,-4223,581,circle
1790002160.386598,-96,7801,-614,1964,-4694,459,circle
1790002160.3961918,1071,6845,-1293,1440,-5678,323,circle
1790002160.4062676,1320,6369,-1609,1107,-6037,233,circle
1790002160.4153001,1807,5871,-2116,855,-6252,308,circle
1790002160.4251242,2067,5472,-2187,564,-6137,422,circle
1790002160.435321,2410,5424,-2031,315,-5728,647,circle
1790002160.445119,2556,5656,-1772,-55,-5056,821,circle
1790002160.4561677,2075,6465,-1395,-521,-4276,738,circle
1790002160.4662848,1927,6878,-1108,-1062,-3860,788,circle
1790002160.4761813,2497,7344,-974,-1635,-3688,985,circle
1790002160.486315,3023,7737,-630,-2174,-3278,1289,circle
1790002160.4963634,2871,7954,-428,-2768,-2549,1575,circle
1790002160.506303,2296,8079,-589,-3532,-1956,1751,circle
1790002160.5163794,1025,7411,-587,-4460,-2073,1717,circle
1790002160.5264463,2578,7361,-1881,-5368,-3054,1224,circle
1790002160.536414,3087,6610,-2179,-6070,-3240,1250,circle
1790002160.54644,4106,6080,-2115,-6485,-3263,1248,circle
1790002160.5564332,5258,5442,-2355,-6708,-3034,1238,circle
1790002160.5664787,5016,4728,-2021,-6857,-2303,1306,circle
1790002160.5763636,5364,3894,-2012,-6884,-1838,1303,circle
1790002160.5864418,5191,3836,-1567,-6677,-1260,1382,circle
1790002160.596375,5912,1790,-2451,-6614,-638,1378,circle
1790002160.6054204,4868,1842,-561,-5943,525,1129,circle
1790002160.616542,5001,2511,-426,-5276,799,981,circle
1790002160.6251085,4968,1368,-466,-5065,955,1016,circle
