timestamp,ax,ay,az,gx,gy,gz,label
1789897401.9147403,5008,15296,3588,-53,-7,35,idle
1789897401.9244769,4838,15438,3648,-48,9,-17,idle
1789897401.9345255,4748,15474,3706,-46,11,-35,idle
1789897401.9445662,4948,15410,3692,-46,2,-14,idle
1789897401.954621,4786,15466,3690,-46,11,-30,idle
1789897401.9645252,4736,15480,3636,-47,10,-22,idle
1789897401.9744253,4992,15410,3570,-50,3,10,idle
1789897401.98473,4846,15412,3662,-49,6,-11,idle
1789897401.9945667,4718,15480,3560,-47,9,-34,idle
1789897402.0047019,4834,15486,3590,-46,8,-18,idle
1789897402.0145397,4870,15470,3564,-46,9,-8,idle
1789897402.024498,4792,15500,3706,-47,11,-18,idle
1789897402.0346005,4796,15406,3642,-48,4,-16,idle
1789897402.0446393,4836,15460,3620,-48,6,-17,idle
1789897402.054629,4806,15470,3678,-48,9,-19,idle
1789897402.0645745,4758,15432,3612,-47,11,-15,idle
1789897402.0744276,4782,15482,3624,-47,9,-11,idle
1789897402.0847824,4838,15476,3706,-47,5,-14,idle
1789897402.09463,4774,15422,3776,-47,10,-7,idle
1789897402.1044908,4798,15392,3640,-47,8,0,idle
1789897402.1143498,4818,15426,3638,-46,8,-8,idle
1789897402.1246738,4754,15490,3634,-46,7,-14,idle
1789897402.134365,4738,15450,3622,-46,7,-10,idle
1789897402.1444771,4872,15448,3642,-47,5,-4,idle
1789897402.1543233,4884,15442,3626,-47,9,-6,idle
1789897402.1646001,4780,15456,3704,-47,10,-10,idle
1789897402.1743095,4746,15416,3656,-47,6,-6,idle
1789897402.184631,4798,15458,3722,-46,7,-5,idle
1789897402.1945531,4820,15498,3720,-47,9,-6,idle
1789897402.2045796,4770,15450,3650,-46,9,-9,idle
1789897402.2143662,4816,15494,3568,-47,9,-9,idle
1789897402.2244043,4808,15436,3598,-47,6,-6,idle
1789897402.234288,4778,15410,3592,-48,7,-5,idle
1789897402.2443645,4830,15440,3682,-46,9,-7,idle
1789897402.2547104,4818,15462,3616,-47,9,-10,idle
1789897402.264556,4858,15466,3678,-48,9,-9,idle
1789897402.2742748,4788,15466,3648,-48,8,-4,idle
1789897402.2845545,4838,15440,3624,-48,7,-3,idle
1789897402.294449,4874,15478,3620,-48,9,-8,idle
1789897402.3045764,4782,15466,3652,-47,10,-8,idle
1789897402.3144403,4756,15426,3582,-48,7,-6,idle
1789897402.324545,4796,15410,3614,-49,7,-6,idle
1789897402.334454,4844,15448,3572,-48,7,-6,idle
1789897402.3445756,4816,15480,3666,-48,10,-6,idle
1789897402.3543477,4796,15392,3576,-48,6,-7,idle
1789897402.3645399,4812,15456,3568,-48,8,-10,idle
1789897402.3743029,4768,15464,3674,-49,8,-8,idle
1789897402.3845115,4812,15438,3656,-47,8,-4,idle
1789897402.3943927,4836,15456,3602,-48,7,-6,idle
1789897402.4043205,4816,15496,3654,-47,8,-8,idle
1789897402.4144819,4788,15392,3680,-47,9,-6,idle
1789897402.4244263,4808,15440,3622,-48,7,-5,idle
1789897402.4346538,4902,15408,3638,-47,7,-6,idle
1789897402.444307,4782,15456,3710,-48,9,-9,idle
1789897402.4544768,4776,15400,3664,-48,6,-9,idle
1789897402.4644306,4832,15438,3628,-48,5,-8,idle
1789897402.4744012,4784,15466,3624,-47,6,-9,idle
1789897402.484344,4780,15434,3680,-48,8,-9,idle
1789897402.4945261,4864,15442,3598,-47,6,-7,idle
1789897402.504448,4822,15480,3650,-48,7,-9,idle
1789897402.5145245,4782,15464,3652,-48,8,-9,idle
1789897402.5243046,4846,15420,3644,-48,6,-6,idle
1789897402.534504,4784,15440,3652,-48,7,-9,idle
1789897402.5445855,4804,15462,3622,-46,8,-12,idle
1789897402.5545707,4758,15420,3664,-47,6,-12,idle
1789897402.564612,4808,15458,3666,-46,6,-10,idle
1789897402.574545,4814,15462,3602,-48,6,-8,idle
1789897402.584268,4780,15420,3624,-48,9,-7,idle
1789897402.5945265,4806,15450,3634,-47,7,-8,idle
1789897402.604268,4832,15464,3684,-48,7,-9,idle
1789897402.61457,4744,15488,3640,-48,8,-7,idle
1789897402.6245887,4816,15444,3652,-49,10,-5,idle
1789897402.6345196,4842,15470,3648,-48,7,-6,idle
1789897402.6444216,4828,15446,3650,-47,9,-7,idle
1789897402.6544948,4758,15458,3616,-48,9,-6,idle
1789897402.6643944,4736,15408,3660,-48,9,-5,idle
1789897402.674522,4844,15408,3636,-48,9,-5,idle
1789897402.6843817,4806,15454,3612,-48,9,-6,idle
1789897402.6945353,4760,15410,3642,-49,7,-5,idle
1789897402.7046223,4838,15448,3582,-48,8,-4,idle
1789897402.714487,4832,15484,3622,-48,9,-4,idle
1789897402.7246501,4798,15480,3654,-48,9,-4,idle
1789897402.7342927,4780,15424,3608,-49,8,-6,idle
1789897402.7445667,4806,15472,3632,-49,7,-7,idle
1789897402.7544587,4814,15472,3654,-49,8,-6,idle
1789897402.7645466,4788,15456,3658,-48,7,-5,idle
1789897402.7745035,4822,15440,3634,-48,7,-7,idle
1789897402.784614,4834,15454,3628,-48,7,-8,idle
1789897402.7944436,4768,15478,3638,-48,8,-7,idle
1789897402.804543,4770,15394,3600,-48,7,-6,idle
