timestamp,ax,ay,az,gx,gy,gz,label
1789897895.148381,8314,3706,16312,-1804,-990,102,wave
1789897895.1584764,8632,2586,15686,-1801,-1020,106,wave
1789897895.1683762,6124,4836,18960,-1819,-971,138,wave
1789897895.1786745,10914,-310,12684,-1991,-1564,487,wave
1789897895.1886065,8316,-2508,12488,-1812,-1156,274,wave
1789897895.1985145,9718,-3280,11762,-1624,-1154,71,wave
1789897895.2087715,10908,-5158,11416,-1406,-1156,-17,wave
1789897895.2188957,11852,-5954,11052,-1152,-1079,-93,wave
1789897895.2287858,12190,-6634,10956,-922,-871,-155,wave
1789897895.2387428,10448,-5908,8836,-752,-589,-145,wave
1789897895.248745,11540,-8516,10262,-1022,-388,-150,wave
1789897895.2584527,9670,-4176,13028,-1233,-12,-55,wave
1789897895.2676141,8866,-7728,10644,-1456,152,69,wave
1789897895.278678,7620,-9666,10314,-1618,689,-289,wave
1789897895.2885454,8112,-11670,9726,-1766,747,-373,wave
1789897895.2986844,9426,-14224,8560,-1847,609,-395,wave
1789897895.3086936,7284,-16518,7688,-1480,510,-268,wave
1789897895.3184354,8356,-17544,6228,-881,-75,-248,wave
1789897895.3286407,9362,-17888,6482,-557,-240,-204,wave
1789897895.3384523,8890,-17100,7222,-252,-34,-128,wave
1789897895.3476279,8494,-17352,7314,-34,123,-151,wave
1789897895.357694,8436,-17462,7416,177,200,-198,wave
1789897895.3676047,8580,-17366,7580,381,160,-240,wave
1789897895.3789637,8870,-16796,7608,560,54,-253,wave
1789897895.3889985,9152,-16498,7526,762,30,-206,wave
1789897895.3976107,9588,-16302,7184,995,136,-218,wave
1789897895.4085186,9468,-15770,7198,1271,298,-237,wave
1789897895.418444,9060,-15048,7148,1555,407,-218,wave
1789897895.4285138,9034,-14266,6930,1831,436,-182,wave
1789897895.438458,8708,-13280,6634,2118,471,-127,wave
1789897895.447621,8098,-11898,6684,2448,502,-75,wave
1789897895.458764,8104,-9986,6906,2793,511,-58,wave
1789897895.4687076,8330,-7428,8020,3068,556,-64,wave
1789897895.477405,9360,-4458,9228,3221,598,-101,wave
1789897895.488527,9778,-1204,10518,3270,768,-109,wave
1789897895.498669,10400,1530,11866,3216,1043,-121,wave
1789897895.5085306,10596,4908,13476,3093,1344,-88,wave
1789897895.5187724,8968,8220,15264,2921,1647,60,wave
1789897895.5285308,7368,11650,17234,2695,1806,161,wave
1789897895.5384517,5944,14602,19060,2387,1839,224,wave
1789897895.5485334,5122,17844,21154,1952,1762,193,wave
1789897895.5584583,3968,21640,23748,1415,1642,150,wave
1789897895.5674276,1482,24982,27404,811,1265,268,wave
1789897895.5788448,1800,25494,27870,167,501,410,wave
1789897895.587418,2462,24138,27108,-455,-61,518,wave
1789897895.5986936,3826,22930,26674,-1066,-464,643,wave
1789897895.6086245,7122,20008,25826,-1678,-661,807,wave
1789897895.618735,2890,16022,22738,-2031,-639,815,wave
1789897895.6287754,9484,14582,21998,-1924,-1306,524,wave
1789897895.6387105,11070,12614,21796,-2091,-906,224,wave
1789897895.6486337,10988,10828,21346,-2141,-484,59,wave
1789897895.6586912,10938,9618,20596,-2081,-283,-159,wave
1789897895.6687496,10672,8048,19622,-2033,-228,-232,wave
1789897895.6786897,10416,7046,19336,-2017,-299,-111,wave
1789897895.6885242,9996,5140,18068,-2109,-474,139,wave
1789897895.6984413,9202,3084,17124,-2140,-686,258,wave
1789897895.7085476,9410,1386,15554,-2065,-981,168,wave
1789897895.7187276,9578,24,14596,-1879,-1182,73,wave
1789897895.7276347,9928,926,15612,-1641,-1236,16,wave
1789897895.7387178,8734,-308,15352,-1694,-1482,398,wave
1789897895.7487402,10552,-3364,10576,-1818,-1773,756,wave
1789897895.7587078,6900,-6022,10322,-1594,-1247,779,wave
1789897895.76853,7272,-6570,9924,-1314,-1350,697,wave
1789897895.7786832,8212,-7202,10124,-1012,-1470,755,wave
1789897895.7885437,8992,-7676,10152,-689,-1491,947,wave
1789897895.7986467,8378,-7992,7974,-682,-1533,1082,wave
1789897895.8087304,11548,-6034,12616,-1497,-1342,997,wave
1789897895.8186872,11464,-9438,9594,-1612,-972,1295,wave
1789897895.8287356,8676,-10030,8952,-1505,-200,921,wave
1789897895.8384192,8998,-12224,9186,-1496,237,622,wave
1789897895.848528,11344,-13404,8198,-1596,446,425,wave
1789897895.8586357,8702,-13960,8980,-1393,1128,314,wave
1789897895.8685596,5812,-13910,9876,-1034,1345,182,wave
1789897895.8774211,3312,-14724,9496,-672,697,239,wave
1789897895.888509,7682,-15402,7364,-504,-317,218,wave
1789897895.8984153,7632,-16226,8342,-579,-238,300,wave
1789897895.909044,6932,-16574,7900,-503,44,297,wave
1789897895.9188912,6068,-17746,7182,-370,368,72,wave
1789897895.9284837,5444,-18210,6830,-137,473,-167,wave
1789897895.9389513,5244,-18988,6608,69,328,-225,wave
1789897895.947704,5584,-19002,6034,311,189,-303,wave
1789897895.9574652,5428,-18768,6074,616,254,-414,wave
1789897895.9674406,5290,-18010,6382,936,331,-560,wave
1789897895.9785457,5802,-16940,6710,1208,301,-672,wave
1789897895.9884856,6422,-16056,6910,1420,185,-657,wave
1789897895.997459,6838,-14834,6760,1621,58,-586,wave
1789897896.007659,6546,-13814,6966,1831,45,-474,wave
1789897896.0176861,6752,-12578,7094,2025,24,-439,wave
1789897896.0284522,6852,-11418,7224,2209,-17,-384,wave
1789897896.0375843,7234,-9886,7492,2369,-92,-393,wave
1789897896.048436,7894,-8176,8022,2541,-158,-448,wave
1789897896.0585337,8824,-6154,8156,2731,-183,-485,wave
1789897896.0689309,9562,-3700,8970,2976,1,-463,wave
1789897896.0785353,10536,-1440,9898,3084,399,-500,wave
1789897896.0884383,10346,1208,11324,3017,949,-570,wave
1789897896.0985172,9762,3580,13002,2823,1482,-572,wave
1789897896.1084242,5970,7066,17644,2680,1486,-321,wave
1789897896.1185868,6956,8998,17266,2677,387,62,wave
1789897896.128432,6492,10714,17410,2823,-237,126,wave
1789897896.1374395,7106,14098,19756,2768,-612,26,wave
1789897896.148438,8138,15914,20712,2324,-876,-94,wave
1789897896.1587033,8096,17976,21672,1929,-1016,-265,wave
1789897896.168699,9858,22130,23486,1716,-1320,-337,wave
1789897896.1788352,13216,24024,25564,1295,-1376,-504,wave
1789897896.188709,14574,24304,26100,709,-959,-577,wave
1789897896.1985266,12882,23198,25094,95,-483,-388,wave
1789897896.2086282,11256,20302,23008,-502,-339,-183,wave
1789897896.2186594,11452,17650,20292,-929,-482,-85,wave
1789897896.2286615,11872,15794,18444,-1197,-623,-24,wave
1789897896.2385018,12798,15188,18512,-1354,-772,90,wave
1789897896.2486587,13756,14584,18666,-1551,-863,158,wave
1789897896.2587152,14034,13072,17644,-1801,-870,302,wave
1789897896.2687542,13814,11114,16292,-2059,-849,439,wave
1789897896.2786694,13222,8520,15088,-2283,-824,570,wave
1789897896.2885468,13558,5914,13868,-2439,-814,549,wave
