timestamp,ax,ay,az,gx,gy,gz,label
1790088518.489255,514,-482,3474,971,-485,345,circle
1790088518.4996114,688,-217,3610,1057,-568,270,circle
1790088518.509255,768,-57,3575,1115,-648,272,circle
1790088518.5195985,740,165,3558,1197,-690,258,circle
1790088518.5295017,656,269,3591,1227,-782,168,circle
1790088518.5391488,653,411,3635,1248,-911,72,circle
1790088518.5492394,788,517,3665,1245,-1017,7,circle
1790088518.5595734,891,740,3709,1265,-1061,17,circle
1790088518.5696576,1021,941,3788,1270,-1094,77,circle
1790088518.5797732,1210,1214,3920,1232,-1141,89,circle
1790088518.5895863,1408,1597,4009,1161,-1179,32,circle
1790088518.5983262,1589,2154,4151,1046,-1180,-61,circle
1790088518.6098366,1590,2457,4475,847,-1128,-76,circle
1790088518.6197405,1669,2648,4664,601,-1063,-98,circle
1790088518.6296601,1724,2627,4795,312,-971,-96,circle
1790088518.6397288,1710,2353,4958,-57,-879,-93,circle
1790088518.648614,2147,2078,4863,-388,-854,-130,circle
1790088518.6585848,2133,1697,5035,-579,-717,-130,circle
1790088518.668351,2301,1488,4849,-669,-595,-138,circle
1790088518.678317,1507,1881,5409,-671,-192,-124,circle
1790088518.6883667,2571,1733,4632,-949,-279,-138,circle
1790088518.6993473,1544,1152,5210,-1198,-119,-154,circle
1790088518.7094295,1839,1386,4933,-1283,-398,-358,circle
1790088518.7193816,1596,1196,4965,-1275,-261,-196,circle
1790088518.7283561,1535,964,4922,-1390,-277,-295,circle
1790088518.7384298,1761,877,4916,-1463,-306,-544,circle
1790088518.7484257,1750,693,4940,-1423,-228,-651,circle
1790088518.7583268,1773,716,5019,-1412,-179,-725,circle
1790088518.7683475,1712,529,5108,-1482,-128,-743,circle
1790088518.7794888,1688,378,5107,-1519,-57,-736,circle
1790088518.7893322,1507,109,5155,-1559,32,-702,circle
1790088518.7996302,1561,-199,5069,-1618,29,-750,circle
1790088518.8095262,1470,-465,5034,-1597,94,-791,circle
1790088518.8184676,1474,-561,5037,-1543,130,-860,circle
1790088518.8283775,1492,-639,5021,-1516,174,-858,circle
1790088518.8383777,1462,-695,5138,-1501,231,-929,circle
1790088518.849372,1484,-794,5173,-1473,284,-1034,circle
1790088518.8594322,1499,-961,5239,-1431,344,-1088,circle
1790088518.869584,1523,-1159,5244,-1420,391,-1184,circle
1790088518.8794656,1777,-1467,5155,-1422,456,-1211,circle
1790088518.8893814,1703,-1610,5184,-1395,589,-807,circle
1790088518.899468,1533,-2238,4875,-1402,672,-270,circle
1790088518.9093826,1196,-2008,4869,-1234,850,-140,circle
1790088518.9194655,1217,-2005,4773,-1176,852,-128,circle
1790088518.9295156,1067,-2259,4695,-1104,898,52,circle
1790088518.9393883,1008,-2378,4545,-948,917,78,circle
1790088518.9495246,933,-2453,4467,-750,955,28,circle
1790088518.9595795,851,-2519,4382,-550,996,-72,circle
1790088518.968403,790,-2573,4282,-361,1009,-174,circle
1790088518.979571,795,-2480,4250,-187,981,-253,circle
1790088518.989716,772,-2393,4296,-39,944,-221,circle
1790088518.9991863,672,-2239,4348,0,895,-102,circle
1790088519.0093818,895,-2063,4077,59,775,104,circle
1790088519.0195656,1494,-2146,3558,93,647,266,circle
1790088519.0295324,275,-1944,4254,150,748,496,circle
