timestamp,ax,ay,az,gx,gy,gz,label
1790001779.470263,3655,-1706,1780,99,127,379,idle
1790001779.4801042,3622,-1676,1801,91,151,324,idle
1790001779.4902155,3569,-1645,1860,67,177,280,idle
1790001779.5002427,3527,-1727,1859,34,168,254,idle
1790001779.5102777,3523,-1744,1895,30,149,216,idle
1790001779.520292,3547,-1761,1913,35,121,181,idle
1790001779.5303338,3527,-1736,1910,57,121,195,idle
1790001779.5401535,3532,-1721,1916,63,127,207,idle
1790001779.5502715,3468,-1716,1880,60,138,207,idle
1790001779.5603502,3375,-1718,1999,56,138,209,idle
1790001779.5702283,3473,-1751,1973,34,67,176,idle
1790001779.580199,3555,-1667,1918,26,42,129,idle
1790001779.5900545,3523,-1760,1914,7,75,177,idle
1790001779.6002285,3486,-1807,1935,7,98,207,idle
1790001779.6100805,3481,-1772,1960,21,84,173,idle
1790001779.6201441,3507,-1745,1938,14,69,133,idle
1790001779.6302028,3498,-1754,1909,5,76,126,idle
1790001779.6403246,3453,-1768,1904,-9,87,108,idle
1790001779.6502328,3415,-1779,1925,-18,69,81,idle
1790001779.6602569,3432,-1771,1947,-21,35,46,idle
1790001779.6701992,3466,-1767,1956,-30,12,25,idle
1790001779.6801064,3438,-1768,1944,-39,12,22,idle
1790001779.6899934,3420,-1776,1980,-39,4,21,idle
1790001779.7002501,3460,-1789,1988,-38,-16,17,idle
1790001779.7101166,3470,-1783,1965,-35,-22,24,idle
1790001779.7203867,3515,-1809,1919,-42,-19,18,idle
1790001779.730276,3478,-1779,1865,-28,33,61,idle
1790001779.7400582,3412,-1828,1919,-35,82,95,idle
1790001779.750079,3381,-1819,1963,-40,75,83,idle
1790001779.7600546,3400,-1801,1966,-36,37,50,idle
1790001779.77016,3462,-1823,1961,-40,-3,38,idle
1790001779.780357,3502,-1803,1938,-40,-11,20,idle
1790001779.7900033,3484,-1812,1951,-41,4,23,idle
1790001779.8001177,3470,-1811,1958,-43,15,13,idle
1790001779.810056,3451,-1811,1943,-39,34,31,idle
1790001779.8202353,3407,-1838,1957,-40,61,64,idle
1790001779.8301432,3454,-1832,1950,-44,49,49,idle
1790001779.840282,3485,-1816,1959,-43,36,23,idle
1790001779.8500054,3444,-1833,1972,-44,44,21,idle
1790001779.8600867,3420,-1837,1963,-44,49,18,idle
1790001779.8701239,3403,-1839,1933,-39,37,9,idle
1790001779.8801806,3430,-1796,1979,-33,22,-2,idle
1790001779.8901594,3424,-1826,1989,-37,17,1,idle
1790001779.9000998,3406,-1814,1955,-35,15,9,idle
1790001779.9101605,3397,-1815,1954,-33,24,28,idle
1790001779.9201968,3435,-1844,1972,-40,11,17,idle
1790001779.9302669,3433,-1825,1949,-34,14,10,idle
1790001779.940265,3390,-1862,1980,-34,13,25,idle
1790001779.950448,3468,-1825,1964,-34,-21,-13,idle
1790001779.9602134,3487,-1821,1946,-35,-14,-16,idle
1790001779.9699235,3430,-1834,1978,-34,12,3,idle
1790001779.9803405,3462,-1861,1962,-37,-3,-10,idle
1790001779.9904146,3511,-1847,1923,-32,-15,-32,idle
1790001780.000235,3487,-1821,1904,-24,22,-21,idle
1790001780.0100803,3380,-1821,1959,-20,64,10,idle
1790001780.02006,3396,-1846,1986,-23,32,-4,idle
1790001780.0302818,3464,-1817,1950,-20,-8,-39,idle
1790001780.040131,3493,-1813,1980,-22,0,-38,idle
1790001780.0504155,3447,-1817,1958,-22,33,-20,idle
1790001780.0601053,3355,-1784,2029,-12,62,9,idle
1790001780.0701902,3389,-1817,2008,-23,25,5,idle
1790001780.0801122,3447,-1792,1985,-23,-8,-27,idle
1790001780.0904467,3463,-1820,1982,-27,-5,-20,idle
1790001780.0999095,3418,-1793,1981,-22,22,7,idle
1790001780.110214,3396,-1819,2013,-24,40,38,idle
1790001780.1201296,3403,-1839,2002,-28,15,23,idle
1790001780.1302173,3437,-1817,1955,-25,9,22,idle
1790001780.1401112,3431,-1820,1967,-24,20,22,idle
1790001780.1502025,3379,-1798,2012,-20,25,31,idle
1790001780.1602898,3431,-1811,2008,-28,-18,8,idle
1790001780.170363,3478,-1783,1983,-26,-37,-19,idle
1790001780.1804137,3454,-1781,1991,-29,-12,-1,idle
1790001780.1901062,3380,-1798,2000,-32,2,14,idle
1790001780.2003815,3437,-1800,1979,-36,-28,-9,idle
1790001780.210487,3451,-1797,1982,-38,-46,-26,idle
1790001780.2203898,3464,-1820,1967,-38,-36,-20,idle
1790001780.230304,3431,-1810,1962,-32,-18,-9,idle
1790001780.2401798,3446,-1819,1975,-29,-16,-8,idle
1790001780.2502573,3484,-1813,1982,-29,-19,-20,idle
1790001780.2600913,3475,-1810,1960,-21,1,-12,idle
1790001780.2702615,3346,-1756,1984,-10,48,32,idle
1790001780.2800627,3302,-1781,2027,-27,56,66,idle
1790001780.2900906,3380,-1818,2029,-47,12,45,idle
1790001780.300192,3422,-1874,2001,-50,-17,35,idle
1790001780.3104765,3488,-1808,1921,-32,-20,61,idle
1790001780.3200586,3471,-1846,1925,-35,0,30,idle
1790001780.3300097,3457,-1857,1949,-38,6,37,idle
1790001780.3402724,3494,-1857,1919,-38,-3,12,idle
1790001780.350011,3498,-1868,1894,-38,3,2,idle
1790001780.3602896,3465,-1872,1889,-29,22,-3,idle
1790001780.3701026,3448,-1838,1930,-22,44,4,idle
1790001780.3802276,3410,-1830,1968,-21,60,12,idle
1790001780.3901696,3398,-1832,1998,-25,56,8,idle
1790001780.4001968,3431,-1831,1995,-27,38,-10,idle
1790001780.4100113,3445,-1808,2016,-26,45,-6,idle
1790001780.4201014,3408,-1835,2032,-28,59,16,idle
1790001780.4299502,3392,-1826,2008,-28,53,8,idle
1790001780.4400926,3365,-1780,2010,-25,55,5,idle
1790001780.4502952,3350,-1810,2045,-31,52,20,idle
1790001780.4600363,3404,-1835,2014,-38,25,19,idle
1790001780.4701557,3474,-1816,1983,-39,10,3,idle
1790001780.4802308,3474,-1815,1984,-34,37,18,idle
1790001780.4901352,3412,-1844,1995,-35,60,35,idle
1790001780.5002182,3414,-1830,2012,-32,55,22,idle
1790001780.510106,3381,-1826,2022,-29,47,15,idle
1790001780.5200803,3367,-1832,2028,-29,30,10,idle
1790001780.5299118,3394,-1804,2025,-26,14,1,idle
1790001780.5398524,3398,-1808,2016,-25,9,1,idle
1790001780.549888,3399,-1841,2005,-26,9,2,idle
1790001780.560194,3379,-1789,1995,-19,25,18,idle
1790001780.5703375,3366,-1827,2012,-24,27,40,idle
1790001780.5799706,3445,-1853,1993,-30,-1,19,idle
1790001780.5901453,3477,-1838,1993,-28,-1,11,idle
1790001780.6003642,3443,-1838,1999,-27,27,26,idle
1790001780.6102395,3381,-1835,2014,-22,50,41,idle
1790001780.6201751,3377,-1828,2035,-21,36,30,idle
1790001780.630067,3398,-1820,2027,-22,22,16,idle
1790001780.6403172,3431,-1821,2035,-26,24,19,idle
1790001780.6502278,3370,-1822,1987,-29,36,32,idle
1790001780.6603456,3350,-1837,2001,-30,37,40,idle
1790001780.6701999,3408,-1849,2006,-38,10,22,idle
1790001780.6803484,3429,-1857,2017,-40,10,27,idle
1790001780.6901963,3417,-1828,2031,-40,29,29,idle
1790001780.7003195,3394,-1873,2003,-44,39,37,idle
1790001780.7102242,3395,-1861,2003,-42,39,31,idle
1790001780.7202985,3418,-1887,2013,-41,31,22,idle
1790001780.7301998,3365,-1870,1982,-33,43,31,idle
1790001780.7402549,3327,-1882,1990,-27,50,46,idle
1790001780.7502263,3369,-1909,1966,-24,21,28,idle
1790001780.7599382,3419,-1882,1998,-12,4,13,idle
1790001780.7700713,3427,-1850,2009,-9,19,11,idle
1790001780.780273,3404,-1825,2015,-18,41,10,idle
1790001780.79036,3389,-1830,1998,-34,48,-3,idle
1790001780.8004704,3436,-1863,1914,-42,31,-48,idle
1790001780.8105574,3512,-1840,1929,-62,50,-116,idle
1790001780.8204176,3406,-1858,2044,-75,114,-105,idle
1790001780.8305042,3299,-1907,2131,-65,131,-50,idle
1790001780.8404074,3359,-1858,2099,-38,78,-52,idle
1790001780.8502722,3425,-1835,2069,-24,46,-54,idle
1790001780.8601472,3420,-1836,2067,-21,62,-22,idle
1790001780.8700492,3370,-1839,2095,-14,79,-2,idle
1790001780.8799386,3328,-1821,2076,-6,86,22,idle
1790001780.8900192,3353,-1798,2067,-11,66,3,idle
1790001780.90002,3330,-1796,2099,-19,52,0,idle
1790001780.9101865,3341,-1803,2108,-24,30,-7,idle
1790001780.9202356,3403,-1818,2071,-29,11,-11,idle
1790001780.9300294,3436,-1801,2065,-32,15,-2,idle
1790001780.9401298,3412,-1817,2080,-30,35,9,idle
1790001780.9500456,3363,-1801,2095,-29,56,26,idle
1790001780.960109,3361,-1793,2114,-35,50,29,idle
1790001780.9702318,3367,-1811,2069,-40,40,26,idle
1790001780.9802835,3349,-1806,2061,-38,41,32,idle
1790001780.990195,3349,-1823,2081,-43,29,34,idle
1790001781.0002716,3397,-1820,2083,-45,13,18,idle
1790001781.0101423,3405,-1817,2079,-49,15,16,idle
1790001781.0200658,3370,-1821,2083,-52,27,25,idle
1790001781.0301366,3334,-1819,2070,-54,33,29,idle
1790001781.040245,3350,-1844,2086,-55,22,27,idle
1790001781.0499423,3371,-1845,2096,-55,6,18,idle
1790001781.0602741,3346,-1848,2082,-54,7,18,idle
1790001781.07037,3337,-1837,2095,-53,20,33,idle
1790001781.0802073,3355,-1839,2106,-54,23,34,idle
1790001781.09037,3363,-1842,2083,-58,15,32,idle
1790001781.1001701,3381,-1864,2077,-56,8,31,idle
1790001781.1102874,3369,-1863,2067,-53,14,37,idle
1790001781.120254,3370,-1865,2066,-49,3,30,idle
1790001781.1303313,3371,-1863,2101,-48,-2,25,idle
1790001781.1402032,3392,-1869,2075,-47,-8,18,idle
1790001781.1503286,3368,-1881,2031,-42,-6,18,idle
1790001781.160153,3350,-1875,2020,-36,7,16,idle
1790001781.170277,3329,-1870,2057,-29,10,16,idle
1790001781.1801782,3372,-1874,2028,-31,-6,4,idle
1790001781.1902902,3422,-1868,2015,-31,-6,-1,idle
1790001781.2000449,3391,-1879,2017,-32,13,2,idle
1790001781.2098978,3402,-1878,2052,-31,22,2,idle
1790001781.2203429,3392,-1870,2047,-29,23,-8,idle
1790001781.230043,3396,-1887,2046,-27,36,-3,idle
1790001781.2402012,3342,-1866,2058,-26,51,-1,idle
1790001781.2500582,3321,-1854,2097,-27,61,6,idle
1790001781.260007,3331,-1887,2117,-30,47,1,idle
1790001781.270051,3360,-1879,2101,-27,32,-7,idle
1790001781.280303,3347,-1876,2106,-23,37,-2,idle
1790001781.29006,3334,-1865,2132,-20,39,3,idle
1790001781.3003924,3349,-1865,2108,-15,26,-5,idle
1790001781.3102398,3314,-1842,2092,-12,29,-4,idle
1790001781.3200796,3304,-1847,2131,-13,30,1,idle
1790001781.3302581,3348,-1853,2111,-17,9,-11,idle
1790001781.3403864,3381,-1848,2065,-19,-1,-13,idle
1790001781.350242,3374,-1861,2046,-20,8,-8,idle
1790001781.3603761,3379,-1882,2054,-16,17,-8,idle
1790001781.37025,3415,-1881,2054,-14,16,-11,idle
1790001781.3800864,3434,-1872,2039,-9,23,-18,idle
1790001781.3901248,3388,-1868,2064,-3,43,-13,idle
1790001781.400073,3373,-1847,2075,3,56,-11,idle
1790001781.4101532,3355,-1843,2084,8,62,-11,idle
1790001781.420083,3340,-1822,2089,9,68,-4,idle
1790001781.4298942,3329,-1827,2108,4,65,-4,idle
1790001781.4402149,3333,-1810,2141,-3,53,-11,idle
1790001781.4501815,3321,-1802,2137,-8,52,-8,idle
1790001781.4600604,3318,-1815,2132,-13,56,4,idle
1790001781.4702532,3351,-1820,2126,-18,41,-5,idle
